"0"|"1"|"2"|"3"|"4"|"5"
"SP Capital Fin"|"Final"|"2.00"|"31-05-2013"|"-"|"19-09-2013"
"Sun Pharma"|"Final"|"250.00"|"28-05-2013"|"-"|"19-09-2013"
"Shakti Pumps"|"Final"|"10.00"|"29-05-2013"|"-"|"19-09-2013"
"Ajmera Realty"|"Final"|"15.00"|"09-05-2013"|"-"|"19-09-2013"
"Tyche Ind"|"Final"|"5.00"|"30-05-2013"|"-"|"19-09-2013"
"Steel Str Wheel"|"Final"|"15.00"|"29-05-2013"|"-"|"19-09-2013"
"Sarup Ind"|"Final"|"15.00"|"29-05-2013"|"-"|"19-09-2013"
"Surana Telecom"|"Final"|"12.00"|"08-05-2013"|"-"|"19-09-2013"
"STC India"|"Final"|"20.00"|"31-05-2013"|"-"|"19-09-2013"
"Surana Solar"|"Final"|"10.00"|"07-05-2013"|"-"|"19-09-2013"
"Titan Biotech"|"Final"|"7.50"|"05-09-2013"|"-"|"19-09-2013"
"Tech Mahindra"|"Final"|"50.00"|"08-08-2013"|"-"|"19-09-2013"
"Tera Software"|"Final"|"10.00"|"28-05-2013"|"-"|"19-09-2013"
"Vikas Ecotech"|"Final"|"5.00"|"03-06-2013"|"-"|"19-09-2013"
"Vimal Oils"|"Final"|"12.00"|"31-05-2013"|"-"|"19-09-2013"
"Swasti Vinayaka"|"Final"|"5.00"|"31-05-2013"|"-"|"19-09-2013"
"Vijay Shanthi"|"Final"|"8.00"|"29-05-2013"|"-"|"19-09-2013"
"Welspun Corp"|"Final"|"10.00"|"30-05-2013"|"-"|"19-09-2013"
"Welspun India"|"Final"|"20.00"|"16-05-2013"|"-"|"19-09-2013"
"Vipul"|"Final"|"15.00"|"28-05-2013"|"-"|"18-09-2013"
"Alpine Hsg"|"Final"|"10.00"|"29-05-2013"|"-"|"18-09-2013"
"Acrysil India"|"Final"|"33.00"|"27-05-2013"|"-"|"18-09-2013"
"Agarwal Ind"|"Final"|"12.00"|"30-05-2013"|"-"|"18-09-2013"
"Coral Labs"|"Final"|"15.00"|"30-05-2013"|"-"|"18-09-2013"
"Daikaffil Chem"|"Final"|"5.00"|"03-06-2013"|"-"|"18-09-2013"
"Veritas"|"Final"|"5.00"|"31-05-2013"|"-"|"18-09-2013"
"Dutron Polymers"|"Final"|"14.00"|"31-05-2013"|"-"|"18-09-2013"
"Satra Prop"|"Final"|"5.00"|"29-05-2013"|"-"|"18-09-2013"
"Emmbi Ind"|"Final"|"2.00"|"29-05-2013"|"-"|"18-09-2013"
"Goenka Diamond"|"Final"|"10.00"|"13-05-2013"|"-"|"18-09-2013"
"Morganite India"|"Final"|"10.00"|"07-06-2013"|"-"|"18-09-2013"
"Godawari Power"|"Final"|"25.00"|"28-05-2013"|"-"|"18-09-2013"
"Hira Ferro"|"Final"|"6.00"|"28-05-2013"|"-"|"18-09-2013"
"Hind Nat Glass"|"Final"|"5.00"|"31-05-2013"|"-"|"18-09-2013"
"Pearl Global In"|"Final"|"10.00"|"31-05-2013"|"-"|"18-09-2013"
"Hariyana Ship"|"Final"|"35.00"|"13-09-2013"|"-"|"18-09-2013"
"The Hi-Tech Gea"|"Final"|"15.00"|"29-05-2013"|"-"|"18-09-2013"
"Hind Tin Works"|"Final"|"5.00"|"31-05-2013"|"-"|"18-09-2013"
"Indo-National"|"Final"|"100.00"|"17-05-2013"|"-"|"18-09-2013"
"Inducto Stl"|"Final"|"35.00"|"13-09-2013"|"-"|"18-09-2013"
"Jenburkt Pharma"|"Final"|"42.00"|"31-05-2013"|"-"|"18-09-2013"
"JagranPrakashan"|"Final"|"100.00"|"28-05-2013"|"-"|"18-09-2013"
"KFA Corporation"|"Final"|"10.00"|"24-05-2013"|"-"|"18-09-2013"
"Kaveri Seed"|"Final"|"80.00"|"23-05-2013"|"-"|"18-09-2013"
"Lypsa Gems"|"Final"|"5.00"|"30-05-2013"|"-"|"18-09-2013"
"Lakshmi Prec"|"Final"|"8.00"|"29-05-2013"|"-"|"18-09-2013"
"Mcnally Bh Engg"|"Final"|"10.00"|"29-05-2013"|"-"|"18-09-2013"
"MCX India"|"Final"|"120.00"|"29-05-2013"|"-"|"18-09-2013"
"Multiplus Hold"|"Final"|"2.00"|"30-05-2013"|"-"|"18-09-2013"
"National Oxygen"|"Final"|"10.00"|"29-08-2013"|"-"|"18-09-2013"
"Noida Toll"|"Final"|"10.00"|"02-05-2013"|"-"|"18-09-2013"
"Orient Bell"|"Final"|"15.00"|"28-05-2013"|"-"|"18-09-2013"
"Patels Airtemp"|"Final"|"20.00"|"29-05-2013"|"-"|"18-09-2013"
"Rama Phosphates"|"Final"|"8.00"|"17-05-2013"|"-"|"18-09-2013"
"Roto Pumps"|"Final"|"25.00"|"31-05-2013"|"-"|"18-09-2013"
"Remi Process"|"Final"|"6.00"|"30-05-2013"|"-"|"18-09-2013"
"Super Crop Safe"|"Final"|"5.00"|"28-05-2013"|"-"|"18-09-2013"
"Sunil HitechEng"|"Final"|"12.00"|"31-05-2013"|"-"|"18-09-2013"
"Arihant Super"|"Final"|"2.00"|"13-05-2013"|"-"|"18-09-2013"
"Super Tannery"|"Final"|"5.00"|"29-05-2013"|"-"|"18-09-2013"
"TCP"|"Final"|"10.00"|"31-05-2013"|"-"|"18-09-2013"
"Technofab Engg"|"Final"|"25.00"|"23-05-2013"|"-"|"18-09-2013"
"TVS Srichakra"|"Final"|"75.00"|"22-05-2013"|"-"|"18-09-2013"
"Valecha Engg"|"Final"|"10.00"|"31-05-2013"|"-"|"18-09-2013"
"AksharChem"|"Final"|"5.00"|"29-05-2013"|"-"|"17-09-2013"
"AMD Industries"|"Final"|"9.00"|"28-05-2013"|"-"|"17-09-2013"
"Arvind Remedies"|"Final"|"10.00"|"16-05-2013"|"-"|"17-09-2013"
"Asahi Songwon"|"Final"|"35.00"|"29-05-2013"|"-"|"17-09-2013"
"Amarjothi Spin"|"Final"|"18.00"|"24-05-2013"|"-"|"17-09-2013"
"BGR Energy"|"Final"|"70.00"|"29-05-2013"|"-"|"17-09-2013"
"Force Motors"|"Final"|"30.00"|"27-05-2013"|"-"|"17-09-2013"
"Cosmo Films"|"Final"|"25.00"|"28-05-2013"|"-"|"17-09-2013"
"CenturyPlyboard"|"Final"|"25.00"|"08-07-2013"|"-"|"17-09-2013"
"Chandra Prabhu"|"Final"|"10.00"|"31-05-2013"|"-"|"17-09-2013"
"Datamatics Glob"|"Final"|"20.00"|"23-05-2013"|"-"|"17-09-2013"
"Setco Auto"|"Final"|"26.50"|"29-05-2013"|"-"|"17-09-2013"
"Accelya Kale"|"Final"|"400.00"|"07-08-2013"|"-"|"17-09-2013"
"Kkalpana Ind"|"Final"|"12.00"|"14-08-2013"|"-"|"17-09-2013"
"Mangalore Chem"|"Final"|"12.00"|"16-05-2013"|"-"|"17-09-2013"
"Mirza Intl"|"Final"|"25.00"|"27-05-2013"|"-"|"17-09-2013"
"ONGC"|"Final"|"10.00"|"29-05-2013"|"-"|"17-09-2013"
"PMC Fincorp"|"Final"|"5.00"|"31-05-2013"|"-"|"17-09-2013"
"Pix Transmis"|"Final"|"15.00"|"22-08-2013"|"-"|"17-09-2013"
"Rishabh Digha"|"Final"|"10.00"|"27-05-2013"|"-"|"17-09-2013"
"Sakthi Finance"|"Final"|"10.00"|"29-05-2013"|"-"|"17-09-2013"
"Indus Finance"|"Final"|"3.50"|"12-08-2013"|"-"|"17-09-2013"
"Supreme Infra"|"Final"|"20.00"|"28-05-2013"|"-"|"17-09-2013"
"Thakkars Dev"|"Final"|"14.00"|"31-05-2013"|"-"|"17-09-2013"
"Mangal Credit"|"Final"|"20.00"|"31-05-2013"|"-"|"17-09-2013"
"Time Techno"|"Final"|"45.00"|"28-05-2013"|"-"|"17-09-2013"
"Tyroon Tea"|"Final"|"10.00"|"14-05-2013"|"-"|"17-09-2013"
"Ansal Buildwell"|"Final"|"15.00"|"31-05-2013"|"-"|"16-09-2013"
"Ansal Housing"|"Final"|"8.00"|"30-05-2013"|"-"|"16-09-2013"
"Balkrishna Ind"|"Final"|"75.00"|"30-05-2013"|"-"|"16-09-2013"
"Tata Steel BSL"|"Final"|"25.00"|"27-05-2013"|"-"|"16-09-2013"
"ESS DEE"|"Final"|"20.00"|"28-05-2013"|"-"|"16-09-2013"
"Guj Mineral"|"Final"|"150.00"|"28-05-2013"|"-"|"16-09-2013"
"IMP Powers"|"Final"|"5.00"|"28-05-2013"|"-"|"16-09-2013"
"Kamadgiri"|"Final"|"5.00"|"31-05-2013"|"-"|"16-09-2013"
"LT Foods"|"Final"|"20.00"|"27-05-2013"|"-"|"16-09-2013"
"United Spirits"|"Final"|"25.00"|"16-05-2013"|"-"|"16-09-2013"
"Minda Corp"|"Final"|"20.00"|"31-05-2013"|"-"|"16-09-2013"
"Mold Tek Tech"|"Final"|"12.00"|"30-05-2013"|"-"|"16-09-2013"
"Sri Arumuga Ent"|"Final"|"6.00"|"31-05-2013"|"-"|"16-09-2013"
"Olympic Cards"|"Final"|"6.00"|"02-05-2013"|"-"|"16-09-2013"
"Puravankara"|"Final"|"20.00"|"08-08-2013"|"-"|"16-09-2013"
"Patel Integrate"|"Final"|"5.00"|"30-05-2013"|"-"|"16-09-2013"
"Rasoi"|"Final"|"10.00"|"29-05-2013"|"-"|"16-09-2013"
"Rasi Electrodes"|"Final"|"5.00"|"31-05-2013"|"-"|"16-09-2013"
"Sagar Cement"|"Final"|"10.00"|"22-05-2013"|"-"|"16-09-2013"
"Toyama Electric"|"Final"|"7.50"|"31-05-2013"|"-"|"16-09-2013"
"63 Moons Tech"|"Final"|"100.00"|"31-05-2013"|"-"|"16-09-2013"
"Shiva Texyarn"|"Final"|"12.00"|"20-05-2013"|"-"|"13-09-2013"
"Acknit Industri"|"Final"|"15.00"|"31-05-2013"|"-"|"13-09-2013"
"Bannari A Spg"|"Final"|"20.00"|"20-05-2013"|"-"|"13-09-2013"
"Balmer Invest"|"Final"|"110.00"|"03-06-2013"|"-"|"13-09-2013"
"CHL"|"Final"|"10.00"|"30-05-2013"|"-"|"13-09-2013"
"Fairdeal Fila"|"Final"|"12.50"|"29-05-2013"|"-"|"13-09-2013"
"Freshtrop Fruit"|"Final"|"10.00"|"31-05-2013"|"-"|"13-09-2013"
"Frontier Cap"|"Final"|"10.00"|"03-05-2013"|"-"|"13-09-2013"
"Frontline Sec"|"Final"|"7.50"|"30-05-2013"|"-"|"13-09-2013"
"Goldcrest Fin"|"Final"|"10.00"|"27-05-2013"|"-"|"13-09-2013"
"Goldcrest Corp"|"Final"|"10.00"|"27-05-2013"|"-"|"13-09-2013"
"Hind Copper"|"Final"|"20.00"|"23-05-2013"|"-"|"13-09-2013"
"Himadri Special"|"Final"|"10.00"|"27-05-2013"|"-"|"13-09-2013"
"Intrasoft Tech"|"Final"|"10.00"|"28-05-2013"|"-"|"13-09-2013"
"Jindal Hotels"|"Final"|"8.00"|"14-05-2013"|"-"|"13-09-2013"
"Jindal Steel"|"Final"|"160.00"|"25-04-2013"|"-"|"13-09-2013"
"Lohia Sec"|"Final"|"2.00"|"30-05-2013"|"-"|"13-09-2013"
"Magna Electro"|"Final"|"18.00"|"31-05-2013"|"-"|"13-09-2013"
"Nagreeka Export"|"Final"|"10.00"|"29-05-2013"|"-"|"13-09-2013"
"aurionPro Sol"|"Final"|"12.50"|"28-05-2013"|"-"|"13-09-2013"
"Shivam Auto"|"Final"|"40.00"|"28-05-2013"|"-"|"13-09-2013"
"Sudal Ind"|"Final"|"10.00"|"31-05-2013"|"-"|"13-09-2013"
"Savera Ind"|"Final"|"12.00"|"27-05-2013"|"-"|"13-09-2013"
"Superhouse"|"Final"|"15.00"|"29-05-2013"|"-"|"13-09-2013"
"ABC India"|"Final"|"15.00"|"27-05-2013"|"-"|"12-09-2013"
"Austin Eng"|"Final"|"15.00"|"30-05-2013"|"-"|"12-09-2013"
"Aarti Ind"|"Final"|"25.00"|"16-05-2013"|"-"|"12-09-2013"
"Skyline Millars"|"Final"|"20.00"|"29-05-2013"|"-"|"12-09-2013"
"Bharat Bhushan"|"Final"|"5.00"|"21-05-2013"|"-"|"12-09-2013"
"Bhansali Eng"|"Final"|"10.00"|"27-05-2013"|"-"|"12-09-2013"
"Pyxis Finvest"|"Final"|"2.50"|"31-05-2013"|"-"|"12-09-2013"
"Bhartiya Inter"|"Final"|"10.00"|"29-05-2013"|"-"|"12-09-2013"
"BL Kashyap"|"Final"|"5.00"|"30-05-2013"|"-"|"12-09-2013"
"Pradhin"|"Final"|"6.00"|"05-06-2013"|"-"|"12-09-2013"
"BNR Udyog"|"Final"|"10.00"|"27-05-2013"|"-"|"12-09-2013"
"Bal Pharma"|"Final"|"7.50"|"28-05-2013"|"-"|"12-09-2013"
"Compucom Soft"|"Final"|"20.00"|"28-05-2013"|"-"|"12-09-2013"
"Dredging Corp"|"Final"|"20.00"|"29-05-2013"|"-"|"12-09-2013"
"DHP"|"Final"|"10.00"|"25-07-2013"|"-"|"12-09-2013"
"Deep Energy Res"|"Final"|"6.00"|"27-05-2013"|"-"|"12-09-2013"
"Dharani Sugars"|"Final"|"10.00"|"31-05-2013"|"-"|"12-09-2013"
"ECE Industries"|"Final"|"2.50"|"28-05-2013"|"-"|"12-09-2013"
"Emco"|"Final"|"10.00"|"09-05-2013"|"-"|"12-09-2013"
"Foods and Inns"|"Final"|"10.00"|"17-05-2013"|"-"|"12-09-2013"
"FIEM Ind"|"Final"|"40.00"|"31-05-2013"|"-"|"12-09-2013"
"Guj Heavy Chem"|"Final"|"20.00"|"24-05-2013"|"-"|"12-09-2013"
"Metkore Alloys"|"Final"|"5.00"|"28-05-2013"|"-"|"12-09-2013"
"Genus Power"|"Final"|"10.00"|"29-05-2013"|"-"|"12-09-2013"
"Globus Spirits"|"Final"|"12.00"|"20-05-2013"|"-"|"12-09-2013"
"Haldyn Glass"|"Final"|"75.00"|"30-05-2013"|"-"|"12-09-2013"
"Harrisons Malay"|"Final"|"7.50"|"30-05-2013"|"-"|"12-09-2013"
"Balasore Alloys"|"Final"|"10.00"|"10-06-2013"|"-"|"12-09-2013"
"Jain Irrigation"|"Final"|"25.00"|"29-05-2013"|"-"|"12-09-2013"
"JISL"|"Final"|"25.00"|"29-05-2013"|"-"|"12-09-2013"
"Jindal PolyFilm"|"Final"|"10.00"|"30-05-2013"|"-"|"12-09-2013"
"Kwality"|"Final"|"10.00"|"05-07-2013"|"-"|"12-09-2013"
"Katwa Udyog"|"Final"|"10.00"|"14-05-2013"|"-"|"12-09-2013"
"Loyal Textiles"|"Final"|"50.00"|"28-05-2013"|"-"|"12-09-2013"
"Mukta Arts"|"Final"|"10.00"|"29-05-2013"|"-"|"12-09-2013"
"Muthoot Finance"|"Final"|"45.00"|"14-05-2013"|"-"|"12-09-2013"
"NCC"|"Final"|"15.00"|"22-05-2013"|"-"|"12-09-2013"
"Omnitech Infoso"|"Final"|"15.00"|"29-05-2013"|"-"|"12-09-2013"
"Oil India"|"Final"|"70.00"|"27-05-2013"|"-"|"12-09-2013"
"Shristi Infra"|"Final"|"2.50"|"27-05-2013"|"-"|"12-09-2013"
"Polyspin Export"|"Final"|"10.00"|"27-05-2013"|"-"|"12-09-2013"
"Ruby Mills"|"Final"|"40.00"|"29-05-2013"|"-"|"12-09-2013"
"Real Strips"|"Final"|"8.00"|"28-05-2013"|"-"|"12-09-2013"
"Riddhi Siddhi"|"Final"|"100.00"|"23-05-2013"|"-"|"12-09-2013"
"Sadbhav Engg"|"Final"|"60.00"|"30-05-2013"|"-"|"12-09-2013"
"Swastika Invest"|"Final"|"10.00"|"15-05-2013"|"-"|"12-09-2013"
"SRS Real Infra"|"Final"|"10.00"|"10-06-2013"|"-"|"12-09-2013"
"Sun TV Network"|"Final"|"40.00"|"17-05-2013"|"-"|"12-09-2013"
"TPL Plastech"|"Final"|"20.00"|"20-05-2013"|"-"|"12-09-2013"
"Vadilal Enter"|"Final"|"12.00"|"31-05-2013"|"-"|"12-09-2013"
"Vadilal Ind"|"Final"|"15.00"|"30-05-2013"|"-"|"12-09-2013"
"Yuken India"|"Final"|"15.00"|"20-05-2013"|"-"|"12-09-2013"
"JMD Ventures"|"Final"|"5.00"|"29-05-2013"|"-"|"11-09-2013"
"Aban Offshore"|"Final"|"180.00"|"28-05-2013"|"-"|"11-09-2013"
"Asian Star"|"Final"|"15.00"|"30-05-2013"|"-"|"11-09-2013"
"Blue Circle Ser"|"Final"|"4.00"|"29-05-2013"|"-"|"11-09-2013"
"Dhampur Sugar"|"Final"|"12.50"|"21-05-2013"|"-"|"11-09-2013"
"Gallantt Ispat"|"Final"|"5.00"|"27-05-2013"|"-"|"11-09-2013"
"Genesys Int"|"Final"|"5.00"|"27-05-2013"|"-"|"11-09-2013"
"Govind Poy Oxyg"|"Final"|"7.50"|"05-09-2013"|"-"|"11-09-2013"
"The Byke Hosp"|"Final"|"10.00"|"29-05-2013"|"-"|"11-09-2013"
"GB Global"|"Final"|"20.00"|"07-05-2013"|"-"|"11-09-2013"
"Pressman Advt"|"Final"|"40.00"|"14-08-2013"|"-"|"11-09-2013"
"Relaxo Footwear"|"Final"|"40.00"|"13-05-2013"|"-"|"11-09-2013"
"Rajeswari Infra"|"Final"|"10.00"|"29-05-2013"|"-"|"11-09-2013"
"Shardul Sec"|"Final"|"6.00"|"28-05-2013"|"-"|"11-09-2013"
"Swarnasarita"|"Final"|"5.00"|"30-05-2013"|"-"|"11-09-2013"
"TD Power System"|"Final"|"20.00"|"22-05-2013"|"-"|"11-09-2013"
"TT"|"Final"|"10.00"|"29-05-2013"|"-"|"11-09-2013"
"Banco Products"|"Final"|"90.00"|"27-05-2013"|"-"|"10-09-2013"
"Choice Internat"|"Final"|"10.00"|"28-05-2013"|"-"|"10-09-2013"
"Duke Offshore"|"Final"|"2.50"|"31-05-2013"|"-"|"10-09-2013"
"Dynemic Product"|"Final"|"13.00"|"27-05-2013"|"-"|"10-09-2013"
"Ion Exchange"|"Final"|"20.00"|"31-05-2013"|"-"|"10-09-2013"
"KNR Construct"|"Final"|"10.00"|"30-05-2013"|"-"|"10-09-2013"
"C Mahendra Expo"|"Final"|"10.00"|"30-05-2013"|"-"|"10-09-2013"
"Max Financial"|"Final"|"110.00"|"29-05-2013"|"-"|"10-09-2013"
"Orissa Minerals"|"Final"|"322.00"|"27-05-2013"|"-"|"10-09-2013"
"Orient Refract"|"Final"|"100.00"|"22-05-2013"|"-"|"10-09-2013"
"Power Finance"|"Final"|"10.00"|"30-05-2013"|"-"|"10-09-2013"
"Simplex Casting"|"Final"|"10.00"|"28-05-2013"|"-"|"10-09-2013"
"Simmonds-Marsha"|"Final"|"25.00"|"02-09-2013"|"-"|"10-09-2013"
"Bharat Elec"|"Final"|"163.00"|"30-05-2013"|"-"|"06-09-2013"
"BHEL"|"Final"|"164.50"|"23-05-2013"|"-"|"06-09-2013"
"Balmer Lawrie"|"Final"|"176.00"|"29-05-2013"|"-"|"06-09-2013"
"BPCL"|"Final"|"110.00"|"29-05-2013"|"-"|"06-09-2013"
"Coal India"|"Final"|"43.00"|"20-05-2013"|"-"|"06-09-2013"
"Deltron"|"Final"|"5.00"|"28-05-2013"|"-"|"06-09-2013"
"First Leasing"|"Final"|"18.00"|"27-05-2013"|"-"|"06-09-2013"
"GEE"|"Final"|"15.00"|"30-05-2013"|"-"|"06-09-2013"
"GMM Pfaudler"|"Final"|"35.00"|"31-05-2013"|"-"|"06-09-2013"
"HEG"|"Final"|"80.00"|"03-05-2013"|"-"|"06-09-2013"
"India Cements"|"Final"|"20.00"|"20-05-2013"|"-"|"06-09-2013"
"Jai Corp"|"Final"|"50.00"|"08-05-2013"|"-"|"06-09-2013"
"Linc PenandPlas"|"Final"|"15.00"|"30-05-2013"|"-"|"06-09-2013"
"Minda Ind"|"Final"|"30.00"|"24-05-2013"|"-"|"06-09-2013"
"PC Jeweller"|"Final"|"10.00"|"20-05-2013"|"-"|"06-09-2013"
"Poddar Pigments"|"Final"|"20.00"|"22-05-2013"|"-"|"06-09-2013"
"Marathon Realty"|"Final"|"45.00"|"20-05-2013"|"-"|"06-09-2013"
"Tamil Newsprint"|"Final"|"50.00"|"27-05-2013"|"-"|"06-09-2013"
"United Brewerie"|"Final"|"70.00"|"30-05-2013"|"-"|"06-09-2013"
"Virat Ind"|"Final"|"15.00"|"24-05-2013"|"-"|"06-09-2013"
"Zodiac JRD-MKJ"|"Final"|"5.00"|"07-08-2013"|"-"|"06-09-2013"
"BEML"|"Final"|"25.00"|"29-05-2013"|"-"|"05-09-2013"
"Cox & Kings"|"Final"|"20.00"|"31-05-2013"|"-"|"05-09-2013"
"Lancor Holdings"|"Final"|"100.00"|"31-05-2013"|"-"|"05-09-2013"
"Ecoplast"|"Final"|"12.00"|"28-05-2013"|"-"|"05-09-2013"
"Energy Dev"|"Final"|"8.00"|"14-05-2013"|"-"|"05-09-2013"
"GAIL"|"Final"|"56.00"|"28-05-2013"|"-"|"05-09-2013"
"GMR Infra"|"Final"|"10.00"|"31-05-2013"|"-"|"05-09-2013"
"Godfrey Phillip"|"Final"|"400.00"|"29-05-2013"|"-"|"05-09-2013"
"Vodafone Idea"|"Final"|"3.00"|"25-04-2013"|"-"|"05-09-2013"
"India Glycols"|"Final"|"20.00"|"30-05-2013"|"-"|"05-09-2013"
"Jayant Agro-Org"|"Final"|"45.00"|"30-05-2013"|"-"|"05-09-2013"
"KRBL"|"Final"|"80.00"|"29-05-2013"|"-"|"05-09-2013"
"Mazda"|"Final"|"50.00"|"27-05-2013"|"-"|"05-09-2013"
"MPS"|"Interim"|"50.00"|"12-08-2013"|"06-09-2013"|"05-09-2013"
"MMTC Ltd"|"Final"|"10.00"|"30-05-2013"|"-"|"05-09-2013"
"NTPC"|"Final"|"20.00"|"10-05-2013"|"-"|"05-09-2013"
"Power Grid Corp"|"Final"|"11.40"|"28-05-2013"|"-"|"05-09-2013"
"Pitti Engineeri"|"Final"|"10.00"|"03-05-2013"|"-"|"05-09-2013"
"Uniply Decor"|"Final"|"15.00"|"29-05-2013"|"-"|"05-09-2013"
"Prima Plastics"|"Final"|"10.00"|"29-05-2013"|"-"|"05-09-2013"
"Reliance Chemo"|"Final"|"10.00"|"27-05-2013"|"-"|"05-09-2013"
"R.J. Shah"|"Final"|"15.00"|"01-08-2013"|"-"|"05-09-2013"
"Rainbow Papers"|"Final"|"20.00"|"09-05-2013"|"-"|"05-09-2013"
"RSWM"|"Final"|"100.00"|"02-05-2013"|"-"|"05-09-2013"
"Sudarshan Chem"|"Final"|"125.00"|"31-05-2013"|"-"|"05-09-2013"
"Supreme Ind"|"Final"|"275.00"|"18-07-2013"|"-"|"05-09-2013"
"Swan Energy"|"Final"|"25.00"|"31-05-2013"|"-"|"05-09-2013"
"Sanghvi Movers"|"Final"|"50.00"|"27-05-2013"|"-"|"05-09-2013"
"Sarla Performan"|"Final"|"60.00"|"29-05-2013"|"-"|"05-09-2013"
"Suryaamba Spin"|"Final"|"10.00"|"27-05-2013"|"-"|"05-09-2013"
"Talbros Auto"|"Final"|"12.00"|"28-05-2013"|"-"|"05-09-2013"
"Tourism Finance"|"Final"|"12.00"|"29-04-2013"|"-"|"05-09-2013"
"Ugar Sugar Work"|"Final"|"20.00"|"29-05-2013"|"-"|"05-09-2013"
"High Ground Ent"|"Final"|"5.00"|"31-05-2013"|"-"|"05-09-2013"
"Bhagwati Auto"|"Final"|"7.00"|"31-05-2013"|"-"|"04-09-2013"
"Jindal Drilling"|"Final"|"10.00"|"24-05-2013"|"-"|"04-09-2013"
"Kriti Ind"|"Final"|"15.00"|"06-05-2013"|"-"|"04-09-2013"
"Kriti Nutrients"|"Final"|"6.00"|"06-05-2013"|"-"|"04-09-2013"
"Kothari Product"|"Final"|"200.00"|"23-05-2013"|"-"|"04-09-2013"
"Mac Charles"|"Final"|"60.00"|"31-07-2013"|"-"|"04-09-2013"
"Mah Seamless"|"Final"|"120.00"|"24-05-2013"|"-"|"04-09-2013"
"Repco Home"|"Final"|"11.00"|"10-05-2013"|"-"|"04-09-2013"
"Richa Ind"|"Final"|"5.00"|"31-05-2013"|"-"|"04-09-2013"
"SJVN"|"Final"|"9.60"|"29-05-2013"|"-"|"04-09-2013"
"Swastik SafeDep"|"Final"|"10.00"|"23-05-2013"|"-"|"04-09-2013"
"Compuage Info"|"Final"|"10.00"|"29-05-2013"|"-"|"03-09-2013"
"HB Portfolio"|"Final"|"15.00"|"27-05-2013"|"-"|"03-09-2013"
"Hero Motocorp"|"Final"|"3000.00"|"26-04-2013"|"-"|"03-09-2013"
"NBCC (India)"|"Final"|"37.50"|"27-05-2013"|"-"|"03-09-2013"
"Oricon Ent"|"Final"|"22.00"|"31-05-2013"|"-"|"03-09-2013"
"Cella Space Ltd"|"Final"|"15.00"|"31-05-2013"|"-"|"03-09-2013"
"Tilaknagar Ind"|"Final"|"8.00"|"30-05-2013"|"-"|"03-09-2013"
"Vikram Thermo"|"Final"|"15.00"|"27-05-2013"|"-"|"03-09-2013"
"Astec Life"|"Final"|"7.50"|"24-05-2013"|"-"|"02-09-2013"
"Basant Agro Tec"|"Final"|"8.00"|"03-06-2013"|"-"|"02-09-2013"
"Gufic Bio"|"Final"|"5.00"|"31-05-2013"|"-"|"02-09-2013"
"HLE Glascoat"|"Final"|"22.00"|"29-05-2013"|"-"|"02-09-2013"
"REIL Electrical"|"Final"|"30.00"|"31-05-2013"|"-"|"02-09-2013"
"Vakrangee"|"Final"|"20.00"|"25-04-2013"|"-"|"02-09-2013"
"DCW"|"Final"|"18.00"|"14-05-2013"|"-"|"30-08-2013"
"Guj Ind Power"|"Final"|"25.00"|"28-05-2013"|"-"|"30-08-2013"
"Ganesha Ecosph"|"Final"|"12.00"|"27-05-2013"|"-"|"30-08-2013"
"Hindalco"|"Final"|"140.00"|"28-05-2013"|"-"|"30-08-2013"
"Hitech Corp"|"Final"|"16.00"|"20-05-2013"|"-"|"30-08-2013"
"Kanpur Plast"|"Final"|"10.00"|"27-05-2013"|"-"|"30-08-2013"
"Modison Metals"|"Final"|"100.00"|"23-05-2013"|"-"|"30-08-2013"
"NHPC"|"Final"|"6.00"|"28-05-2013"|"-"|"30-08-2013"
"Omax Autos"|"Final"|"10.00"|"29-04-2013"|"-"|"30-08-2013"
"Solar Ind"|"Final"|"60.00"|"27-05-2013"|"-"|"30-08-2013"
"Surya Roshni"|"Final"|"10.00"|"28-05-2013"|"-"|"30-08-2013"
"Ashish Polyplas"|"Final"|"1.65"|"04-06-2013"|"-"|"29-08-2013"
"Aditya Birla Ch"|"Final"|"10.00"|"08-05-2013"|"-"|"29-08-2013"
"Bannariamman"|"Final"|"125.00"|"31-05-2013"|"-"|"29-08-2013"
"Bajaj Steel"|"Final"|"30.00"|"30-05-2013"|"-"|"29-08-2013"
"Finolex Ind"|"Final"|"55.00"|"06-05-2013"|"-"|"29-08-2013"
"Uflex"|"Final"|"24.00"|"31-05-2013"|"-"|"29-08-2013"
"Foseco India"|"Interim"|"30.00"|"02-08-2013"|"30-08-2013"|"29-08-2013"
"Guj Alkali"|"Final"|"35.00"|"16-05-2013"|"-"|"29-08-2013"
"HP Cotton"|"Final"|"10.00"|"30-05-2013"|"-"|"29-08-2013"
"Intl Conveyor"|"Final"|"25.00"|"30-05-2013"|"-"|"29-08-2013"
"IDBI Bank"|"Final"|"35.00"|"25-04-2013"|"-"|"29-08-2013"
"IDBI Div 95"|"Final"|"35.00"|"25-04-2013"|"-"|"29-08-2013"
"Industrial Inv"|"Final"|"15.00"|"14-05-2013"|"-"|"29-08-2013"
"Ind & Prud Invt"|"Final"|"550.00"|"27-05-2013"|"-"|"29-08-2013"
"AB Nuvo"|"Final"|"65.00"|"29-05-2013"|"-"|"29-08-2013"
