"0"|"1"|"2"|"3"|"4"|"5"
"Goldcrest Corp"|"Final"|"5.00"|"11-08-2020"|"-"|"21-09-2020"
"Hind Composites"|"Final"|"40.00"|"29-06-2020"|"-"|"21-09-2020"
"Hind Tin Works"|"Final"|"6.00"|"30-06-2020"|"-"|"21-09-2020"
"Sunteck Realty"|"Final"|"150.00"|"10-08-2020"|"-"|"21-09-2020"
"Ircon Internati"|"Final"|"103.00"|"10-07-2020"|"-"|"21-09-2020"
"Jaysynth Dyestu"|"Final"|"15.00"|"15-07-2020"|"-"|"21-09-2020"
"Kemp and Co"|"Final"|"5.00"|"29-06-2020"|"-"|"21-09-2020"
"Kkalpana Ind"|"Final"|"6.00"|"29-06-2020"|"-"|"21-09-2020"
"J Kumar Infra"|"Final"|"25.00"|"26-06-2020"|"-"|"21-09-2020"
"KIFS Financial"|"Final"|"12.50"|"02-07-2020"|"-"|"21-09-2020"
"KIOCL"|"Final"|"7.00"|"25-06-2020"|"-"|"21-09-2020"
"Mishra Dhatu Ni"|"Final"|"15.60"|"02-07-2020"|"22-09-2020"|"21-09-2020"
"Mercury Labs"|"Final"|"20.00"|"01-06-2020"|"-"|"21-09-2020"
"Mysore Petro"|"Final"|"20.00"|"01-07-2020"|"-"|"21-09-2020"
"Oil India"|"Final"|"16.00"|"26-06-2020"|"-"|"21-09-2020"
"Pokarna"|"Final"|"30.00"|"29-06-2020"|"22-09-2020"|"21-09-2020"
"Parag Milk Food"|"Final"|"5.00"|"29-06-2020"|"-"|"21-09-2020"
"Patel Integrate"|"Final"|"1.00"|"30-06-2020"|"-"|"21-09-2020"
"Pix Transmis"|"Final"|"20.00"|"30-06-2020"|"-"|"21-09-2020"
"SJVN"|"Final"|"5.00"|"30-06-2020"|"-"|"21-09-2020"
"Spenta Intl"|"Final"|"8.00"|"30-06-2020"|"-"|"21-09-2020"
"GP Petroleums"|"Final"|"15.00"|"24-06-2020"|"-"|"21-09-2020"
"TPL Plastech"|"Final"|"35.00"|"26-06-2020"|"-"|"21-09-2020"
"Time Techno"|"Final"|"95.00"|"29-05-2020"|"-"|"21-09-2020"
"Vidhi Spec"|"Final"|"20.00"|"25-06-2020"|"-"|"21-09-2020"
"Ventura Guarant"|"Final"|"30.00"|"29-06-2020"|"-"|"21-09-2020"
"Vishvaprabha"|"Final"|"2.50"|"30-06-2020"|"22-09-2020"|"21-09-2020"
"Creative Periph"|"Final"|"5.00"|"25-06-2020"|"20-09-2020"|"19-09-2020"
"Black Rose Ind"|"Final"|"35.00"|"26-06-2020"|"-"|"18-09-2020"
"Amarjothi Spin"|"Final"|"20.00"|"01-07-2020"|"-"|"18-09-2020"
"Bharat Bhushan"|"Final"|"6.00"|"22-06-2020"|"-"|"18-09-2020"
"Blue Chip Tex"|"Final"|"18.00"|"19-08-2020"|"-"|"18-09-2020"
"Bharat Dynamics"|"Final"|"25.50"|"02-07-2020"|"-"|"18-09-2020"
"Bhandari Hosier"|"Final"|"1.00"|"30-06-2020"|"-"|"18-09-2020"
"Beekay Steel"|"Final"|"10.00"|"29-06-2020"|"-"|"18-09-2020"
"Commercial Syn"|"Final"|"15.00"|"02-09-2020"|"21-09-2020"|"18-09-2020"
"CSL Fin"|"Final"|"25.00"|"21-07-2020"|"-"|"18-09-2020"
"Dilip Buildcon"|"Final"|"10.00"|"29-05-2020"|"-"|"18-09-2020"
"DHP"|"Final"|"25.00"|"30-06-2020"|"-"|"18-09-2020"
"Dolfin Rubbers"|"Final"|"10.00"|"26-06-2020"|"-"|"18-09-2020"
"Globus Spirits"|"Final"|"10.00"|"17-06-2020"|"21-09-2020"|"18-09-2020"
"Himadri Special"|"Final"|"15.00"|"22-07-2020"|"-"|"18-09-2020"
"Himatsingka Sei"|"Final"|"10.00"|"06-07-2020"|"-"|"18-09-2020"
"India Cements"|"Final"|"6.00"|"24-06-2020"|"-"|"18-09-2020"
"Indo-National"|"Final"|"50.00"|"29-06-2020"|"-"|"18-09-2020"
"Invest and Prec"|"Final"|"1.00"|"20-07-2020"|"-"|"18-09-2020"
"Indoco Remedies"|"Final"|"15.00"|"24-06-2020"|"-"|"18-09-2020"
"KKV Agro Powers"|"Final"|"50.00"|"05-09-2020"|"21-09-2020"|"18-09-2020"
"Kamdhenu"|"Final"|"5.00"|"29-06-2020"|"-"|"18-09-2020"
"Kiran Vyapar"|"Final"|"7.50"|"15-06-2020"|"-"|"18-09-2020"
"Lambodhara Text"|"Final"|"10.00"|"30-06-2020"|"-"|"18-09-2020"
"Monte Carlo"|"Final"|"50.00"|"24-06-2020"|"-"|"18-09-2020"
"Nectar Life"|"Final"|"5.00"|"29-07-2020"|"-"|"18-09-2020"
"OnMobile Global"|"Final"|"15.00"|"22-06-2020"|"-"|"18-09-2020"
"OM Metals Infra"|"Final"|"20.00"|"02-07-2020"|"-"|"18-09-2020"
"Prithvi Exc"|"Final"|"2.50"|"27-07-2020"|"-"|"18-09-2020"
"Seamec"|"Final"|"10.00"|"22-06-2020"|"21-09-2020"|"18-09-2020"
"Reliance Chemo"|"Final"|"10.00"|"26-06-2020"|"21-09-2020"|"18-09-2020"
"R.J. Shah"|"Final"|"100.00"|"26-06-2020"|"-"|"18-09-2020"
"Skipper"|"Final"|"10.00"|"22-06-2020"|"-"|"18-09-2020"
"Sal Automotive"|"Final"|"35.00"|"08-06-2020"|"-"|"18-09-2020"
"Best Agrolife"|"Final"|"1.00"|"07-07-2020"|"-"|"18-09-2020"
"Magellanic"|"Final"|"5.00"|"09-09-2020"|"-"|"18-09-2020"
"Swan Energy"|"Final"|"10.00"|"10-08-2020"|"-"|"18-09-2020"
"Sanmit Infra"|"Final"|"2.50"|"03-07-2020"|"21-09-2020"|"18-09-2020"
"Shivalik Rasa"|"Final"|"5.00"|"30-06-2020"|"-"|"18-09-2020"
"Praveg"|"Final"|"15.00"|"06-07-2020"|"-"|"18-09-2020"
"Arihant Capital"|"Final"|"20.00"|"09-07-2020"|"-"|"17-09-2020"
"Apollo Hospital"|"Final"|"55.00"|"25-06-2020"|"-"|"17-09-2020"
"Acknit Industri"|"Final"|"15.00"|"29-06-2020"|"-"|"17-09-2020"
"Apollo Micro Sy"|"Final"|"5.00"|"26-06-2020"|"-"|"17-09-2020"
"TAEL"|"Final"|"70.00"|"24-06-2020"|"-"|"17-09-2020"
"Bliss GVS"|"Final"|"50.00"|"16-06-2020"|"-"|"17-09-2020"
"BEML"|"Final"|"35.00"|"29-06-2020"|"-"|"17-09-2020"
"Bhansali Eng"|"Final"|"50.00"|"16-06-2020"|"-"|"17-09-2020"
"Balmer Lawrie"|"Final"|"75.00"|"24-06-2020"|"-"|"17-09-2020"
"Balmer Invest"|"Final"|"375.00"|"26-08-2020"|"-"|"17-09-2020"
"Berger Paints"|"Final"|"30.00"|"23-06-2020"|"-"|"17-09-2020"
"Capital India"|"Final"|"1.00"|"01-06-2020"|"18-09-2020"|"17-09-2020"
"Creative Cast."|"Final"|"100.00"|"27-07-2020"|"19-09-2020"|"17-09-2020"
"Cantabil Retail"|"Final"|"10.00"|"28-08-2020"|"18-09-2020"|"17-09-2020"
"Donear Ind"|"Final"|"10.00"|"30-06-2020"|"-"|"17-09-2020"
"Dhunseri Invest"|"Final"|"15.00"|"28-07-2020"|"-"|"17-09-2020"
"Finolex Cables"|"Final"|"275.00"|"02-07-2020"|"-"|"17-09-2020"
"Guj Alkali"|"Final"|"80.00"|"18-06-2020"|"-"|"17-09-2020"
"Goldiam Inter"|"Final"|"15.00"|"25-06-2020"|"-"|"17-09-2020"
"Gowra Leasing"|"Final"|"10.00"|"29-06-2020"|"-"|"17-09-2020"
"GL"|"Final"|"150.00"|"28-07-2020"|"-"|"17-09-2020"
"Genus Power"|"Final"|"10.00"|"29-07-2020"|"-"|"17-09-2020"
"Glenmark"|"Final"|"250.00"|"26-06-2020"|"-"|"17-09-2020"
"Hisar Metal"|"Final"|"10.00"|"30-06-2020"|"-"|"17-09-2020"
"Ceejay Finance"|"Final"|"10.00"|"30-06-2020"|"-"|"17-09-2020"
"Indo Amines"|"Final"|"10.00"|"31-08-2020"|"-"|"17-09-2020"
"Indo Borax"|"Final"|"20.00"|"23-07-2020"|"-"|"17-09-2020"
"Intl Conveyor"|"Final"|"20.00"|"13-07-2020"|"-"|"17-09-2020"
"IGL"|"Final"|"140.00"|"17-06-2020"|"-"|"17-09-2020"
"Ind & Prud Invt"|"Final"|"250.00"|"26-06-2020"|"-"|"17-09-2020"
"The Indian Wood"|"Final"|"5.00"|"03-07-2020"|"-"|"17-09-2020"
"Jagdamba Polyme"|"Final"|"25.00"|"20-08-2020"|"-"|"17-09-2020"
"Kirloskar Bros"|"Final"|"25.00"|"08-06-2020"|"18-09-2020"|"17-09-2020"
"Kaira Can"|"Final"|"10.00"|"30-06-2020"|"-"|"17-09-2020"
"Kiri Industries"|"Final"|"5.00"|"29-06-2020"|"18-09-2020"|"17-09-2020"
"Kalyani Forge"|"Final"|"10.00"|"17-08-2020"|"-"|"17-09-2020"
"Kanchi Karp"|"Final"|"10.00"|"25-08-2020"|"-"|"17-09-2020"
"Trigyn Tech"|"Final"|"2.50"|"29-05-2020"|"-"|"17-09-2020"
"LIC Housing Fin"|"Final"|"400.00"|"19-06-2020"|"-"|"17-09-2020"
"Linc PenandPlas"|"Final"|"15.00"|"30-06-2020"|"-"|"17-09-2020"
"Lohia Sec"|"Final"|"2.00"|"27-07-2020"|"-"|"17-09-2020"
"Medicamen Bio"|"Final"|"5.00"|"30-06-2020"|"-"|"17-09-2020"
"Mukesh Babu Fin"|"Final"|"12.00"|"30-06-2020"|"-"|"17-09-2020"
"Mangalam Cement"|"Final"|"10.00"|"17-06-2020"|"-"|"17-09-2020"
"India Home Loan"|"Final"|"1.50"|"13-07-2020"|"-"|"17-09-2020"
"MPIL Corp"|"Final"|"15.00"|"29-06-2020"|"-"|"17-09-2020"
"NHPC"|"Final"|"3.20"|"29-06-2020"|"18-09-2020"|"17-09-2020"
"Neelamalai Agro"|"Final"|"100.00"|"30-07-2020"|"-"|"17-09-2020"
"Neogen"|"Final"|"20.00"|"26-05-2020"|"-"|"17-09-2020"
"Nahar Capital"|"Final"|"10.00"|"26-06-2020"|"-"|"17-09-2020"
"NCL Industries"|"Final"|"10.00"|"30-06-2020"|"-"|"17-09-2020"
"Nahar Poly Film"|"Final"|"20.00"|"26-06-2020"|"-"|"17-09-2020"
"Patels Airtemp"|"Final"|"25.00"|"22-06-2020"|"-"|"17-09-2020"
"PI Industries"|"Final"|"100.00"|"05-06-2020"|"-"|"17-09-2020"
"Polymechplast"|"Final"|"8.00"|"29-06-2020"|"-"|"17-09-2020"
"Voith Paper Fab"|"Final"|"50.00"|"31-07-2020"|"-"|"17-09-2020"
"Rama Phosphates"|"Final"|"10.00"|"29-06-2020"|"-"|"17-09-2020"
"Ram Ratna Wires"|"Final"|"10.00"|"31-08-2020"|"-"|"17-09-2020"
"Sadhna Broadcas"|"Final"|"0.20"|"28-07-2020"|"18-09-2020"|"17-09-2020"
"Sakthi Finance"|"Final"|"6.00"|"24-08-2020"|"19-09-2020"|"17-09-2020"
"Signet Ind"|"Final"|"5.00"|"15-07-2020"|"-"|"17-09-2020"
"Southern Gas"|"Final"|"40.00"|"26-06-2020"|"18-09-2020"|"17-09-2020"
"Share India Sec"|"Interim"|"5.00"|"31-08-2020"|"18-09-2020"|"17-09-2020"
"Jindal Saw"|"Final"|"100.00"|"29-06-2020"|"-"|"17-09-2020"
"Star Paper"|"Final"|"25.00"|"31-07-2020"|"-"|"17-09-2020"
"Suryalata Spg"|"Final"|"10.00"|"25-06-2020"|"-"|"17-09-2020"
"Salasar Techno"|"Final"|"10.00"|"29-06-2020"|"-"|"17-09-2020"
"Narmada Gelatin"|"Final"|"100.00"|"29-06-2020"|"-"|"17-09-2020"
"Titan Biotech"|"Final"|"10.00"|"30-06-2020"|"-"|"17-09-2020"
"Themis Medicare"|"Final"|"17.50"|"08-06-2020"|"-"|"17-09-2020"
"Tips Industries"|"Final"|"15.00"|"24-07-2020"|"-"|"17-09-2020"
"TD Power System"|"Final"|"7.50"|"04-06-2020"|"18-09-2020"|"17-09-2020"
"Tanla Solutions"|"Final"|"100.00"|"02-09-2020"|"18-09-2020"|"17-09-2020"
"Uni Abex"|"Final"|"50.00"|"29-06-2020"|"-"|"17-09-2020"
"Vesuvius India"|"Final"|"70.00"|"24-02-2020"|"18-09-2020"|"17-09-2020"
"Vinati Organics"|"Final"|"50.00"|"15-06-2020"|"-"|"17-09-2020"
"Bharat Rasayan"|"Final"|"15.00"|"01-07-2020"|"-"|"16-09-2020"
"Deepak Fert"|"Final"|"30.00"|"30-06-2020"|"-"|"16-09-2020"
"Dhunseri Ventur"|"Final"|"5.00"|"03-07-2020"|"-"|"16-09-2020"
"eClerx Services"|"Final"|"10.00"|"09-06-2020"|"-"|"16-09-2020"
"Flex Foods"|"Final"|"7.50"|"29-06-2020"|"-"|"16-09-2020"
"HICS Cements"|"Final"|"0.10"|"29-06-2020"|"17-09-2020"|"16-09-2020"
"ICRA"|"Final"|"270.00"|"15-07-2020"|"-"|"16-09-2020"
"PanasonicCarbon"|"Final"|"100.00"|"30-06-2020"|"-"|"16-09-2020"
"ITL Industries"|"Final"|"5.00"|"24-07-2020"|"-"|"16-09-2020"
"Lux Industries"|"Final"|"125.00"|"29-06-2020"|"-"|"16-09-2020"
"KPR Mill"|"Final"|"15.00"|"30-06-2020"|"-"|"16-09-2020"
"MSTC"|"Final"|"33.00"|"30-06-2020"|"-"|"16-09-2020"
"Mazda"|"Final"|"25.00"|"29-06-2020"|"-"|"16-09-2020"
"Mishtann Foods"|"Final"|"0.10"|"29-06-2020"|"17-09-2020"|"16-09-2020"
"Mahanagar Gas"|"Final"|"105.00"|"11-06-2020"|"-"|"16-09-2020"
"Mahanagar Gas"|"Special"|"150.00"|"12-06-2020"|"-"|"16-09-2020"
"Mallcom (India)"|"Final"|"20.00"|"29-06-2020"|"-"|"16-09-2020"
"Starteck Financ"|"Final"|"2.50"|"31-08-2020"|"-"|"16-09-2020"
"Punjab Chemical"|"Final"|"15.00"|"29-06-2020"|"-"|"16-09-2020"
"Shree Ajit Pulp"|"Final"|"7.50"|"26-06-2020"|"-"|"16-09-2020"
"Keerthi Ind"|"Final"|"9.00"|"27-07-2020"|"-"|"16-09-2020"
"HBL Power"|"Final"|"10.00"|"22-06-2020"|"-"|"16-09-2020"
"Yuken India"|"Final"|"6.00"|"29-06-2020"|"-"|"16-09-2020"
"Aartech Solonic"|"Final"|"5.00"|"29-06-2020"|"16-09-2020"|"15-09-2020"
"AVT Natural"|"Final"|"35.00"|"29-07-2020"|"-"|"15-09-2020"
"Bhagwati Auto"|"Final"|"10.00"|"19-06-2020"|"-"|"15-09-2020"
"Bharat Elec"|"Final"|"140.00"|"02-07-2020"|"-"|"15-09-2020"
"Compucom Soft"|"Final"|"15.00"|"27-05-2020"|"-"|"15-09-2020"
"DLF"|"Final"|"40.00"|"04-06-2020"|"16-09-2020"|"15-09-2020"
"Dhunseri Tea"|"Final"|"25.00"|"29-06-2020"|"-"|"15-09-2020"
"Ent Network Ind"|"Final"|"10.00"|"19-06-2020"|"-"|"15-09-2020"
"KCP Sugar"|"Final"|"10.00"|"24-07-2020"|"-"|"15-09-2020"
"Nirlon"|"Final"|"7.50"|"30-06-2020"|"-"|"15-09-2020"
"Oriental Veneer"|"Final"|"20.00"|"25-06-2020"|"-"|"15-09-2020"
"PPL"|"Final"|"12.00"|"30-06-2020"|"-"|"15-09-2020"
"Rossell India"|"Final"|"10.00"|"29-06-2020"|"-"|"15-09-2020"
"SKM Egg Product"|"Final"|"5.00"|"13-08-2020"|"-"|"15-09-2020"
"JTEKT India"|"Final"|"35.00"|"22-06-2020"|"-"|"15-09-2020"
"Sandhar Technol"|"Final"|"7.50"|"29-06-2020"|"-"|"15-09-2020"
"Talbros Auto"|"Final"|"5.00"|"29-06-2020"|"-"|"15-09-2020"
"ITD Cementation"|"Final"|"30.00"|"17-06-2020"|"-"|"15-09-2020"
"Transpek"|"Final"|"25.00"|"24-06-2020"|"-"|"15-09-2020"
"Aegis Logistics"|"Final"|"120.00"|"22-06-2020"|"-"|"14-09-2020"
"Ganesha Ecosph"|"Final"|"20.00"|"22-06-2020"|"-"|"14-09-2020"
"GSFC"|"Final"|"60.00"|"18-06-2020"|"-"|"14-09-2020"
"HCL Tech"|"Final"|"100.00"|"07-05-2020"|"-"|"14-09-2020"
"Jindal Drilling"|"Final"|"10.00"|"30-06-2020"|"15-09-2020"|"14-09-2020"
"JK Tyre & Ind"|"Final"|"35.00"|"15-06-2020"|"-"|"14-09-2020"
"MRF"|"Final"|"940.00"|"29-06-2020"|"-"|"14-09-2020"
"Mah Seamless"|"Final"|"50.00"|"10-08-2020"|"15-09-2020"|"14-09-2020"
"Magadh Sugar"|"Final"|"40.00"|"23-06-2020"|"-"|"14-09-2020"
"Premco Global"|"Final"|"20.00"|"29-06-2020"|"-"|"14-09-2020"
"PTC India Fin"|"Final"|"4.50"|"15-06-2020"|"-"|"14-09-2020"
"PTC India"|"Final"|"55.00"|"19-06-2020"|"-"|"14-09-2020"
"SIL Invest"|"Final"|"25.00"|"29-06-2020"|"15-09-2020"|"14-09-2020"
"Superhouse"|"Final"|"8.00"|"30-06-2020"|"-"|"14-09-2020"
"Supreme Petro"|"Final"|"15.00"|"20-05-2020"|"-"|"14-09-2020"
"Sutlej Textiles"|"Final"|"30.00"|"12-06-2020"|"15-09-2020"|"14-09-2020"
"Avadh Sugar"|"Final"|"40.00"|"22-06-2020"|"-"|"11-09-2020"
"Bajaj Consumer"|"Final"|"200.00"|"18-06-2020"|"-"|"11-09-2020"
"BLS Internation"|"Final"|"50.00"|"22-06-2020"|"-"|"11-09-2020"
"Bharat Seats"|"Final"|"25.00"|"12-06-2020"|"-"|"11-09-2020"
"Competent Auto"|"Final"|"10.00"|"31-07-2020"|"-"|"11-09-2020"
"EngineersInd"|"Final"|"31.00"|"25-06-2020"|"-"|"11-09-2020"
"FIEM Ind"|"Final"|"30.00"|"30-06-2020"|"-"|"11-09-2020"
"India Gelatine"|"Final"|"15.00"|"03-07-2020"|"-"|"11-09-2020"
"Honda India PP"|"Final"|"125.00"|"23-06-2020"|"-"|"11-09-2020"
"Victoria Mills"|"Final"|"50.00"|"30-06-2020"|"-"|"11-09-2020"
"WPIL"|"Final"|"75.00"|"02-07-2020"|"-"|"11-09-2020"
"Aarti Ind"|"Final"|"20.00"|"26-05-2020"|"11-09-2020"|"10-09-2020"
"Apollo Sindoori"|"Final"|"40.00"|"09-07-2020"|"-"|"10-09-2020"
"Bigbloc Constru"|"Final"|"2.50"|"29-06-2020"|"-"|"10-09-2020"
"Bhatia Communic"|"Final"|"40.00"|"30-06-2020"|"-"|"10-09-2020"
"Linde India"|"Final"|"25.00"|"24-02-2020"|"-"|"10-09-2020"
"Linde India"|"Special"|"75.00"|"25-02-2020"|"-"|"10-09-2020"
"Dhanvarsha Finv"|"Final"|"1.00"|"15-06-2020"|"-"|"10-09-2020"
"D-Link India"|"Final"|"50.00"|"29-06-2020"|"-"|"10-09-2020"
"Fine Organics"|"Final"|"60.00"|"29-06-2020"|"-"|"10-09-2020"
"Guj Intrux"|"Final"|"30.00"|"22-06-2020"|"-"|"10-09-2020"
"Gulf Oil Lubric"|"Final"|"350.00"|"17-06-2020"|"-"|"10-09-2020"
"Gandhi Spl Tube"|"Final"|"180.00"|"29-06-2020"|"11-09-2020"|"10-09-2020"
"Guj Themis"|"Final"|"33.00"|"18-05-2020"|"-"|"10-09-2020"
"HUDCO"|"Final"|"23.50"|"26-06-2020"|"12-09-2020"|"10-09-2020"
