"0"|"1"|"2"|"3"|"4"|"5"
"Godrej Consumer"|"Interim"|"100.00"|"30-09-2015"|"02-11-2015"|"30-10-2015"
"Vedanta"|"Interim"|"350.00"|"20-10-2015"|"02-11-2015"|"30-10-2015"
"Steel Str Wheel"|"Interim"|"15.00"|"23-10-2015"|"02-11-2015"|"30-10-2015"
"Welspun India"|"Interim"|"65.00"|"20-10-2015"|"02-11-2015"|"30-10-2015"
"Caplin Labs"|"Final"|"50.00"|"20-08-2015"|"-"|"29-10-2015"
"Foseco India"|"Interim"|"80.00"|"08-10-2015"|"30-10-2015"|"29-10-2015"
"Kitex Garments"|"Interim"|"75.00"|"19-10-2015"|"30-10-2015"|"29-10-2015"
"Asian Paints"|"Interim"|"220.00"|"01-10-2015"|"29-10-2015"|"28-10-2015"
"Cyient"|"Interim"|"60.00"|"15-10-2015"|"28-10-2015"|"27-10-2015"
"IRB Infra"|"Interim"|"20.00"|"13-10-2015"|"28-10-2015"|"27-10-2015"
"Hatsun Agro"|"Interim"|"100.00"|"12-10-2015"|"26-10-2015"|"23-10-2015"
"HCL Tech"|"Interim"|"250.00"|"01-10-2015"|"26-10-2015"|"23-10-2015"
"Hind Zinc"|"Interim"|"95.00"|"09-10-2015"|"26-10-2015"|"23-10-2015"
"Hind Zinc"|"Special"|"95.00"|"19-10-2015"|"26-10-2015"|"23-10-2015"
"TCS"|"Interim"|"550.00"|"13-10-2015"|"26-10-2015"|"23-10-2015"
"ASM Tech"|"Interim"|"18.00"|"12-10-2015"|"23-10-2015"|"21-10-2015"
"CRISIL"|"Interim"|"500.00"|"07-10-2015"|"23-10-2015"|"21-10-2015"
"Mindtree"|"Interim"|"40.00"|"29-09-2015"|"23-10-2015"|"21-10-2015"
"Sasken Tech"|"Interim"|"30.00"|"08-10-2015"|"24-10-2015"|"21-10-2015"
"Singer India"|"Final"|"25.00"|"27-08-2015"|"-"|"21-10-2015"
"Sun Pharma"|"Final"|"300.00"|"11-08-2015"|"-"|"21-10-2015"
"HUL"|"Interim"|"650.00"|"05-10-2015"|"20-10-2015"|"19-10-2015"
"P and G"|"Final"|"302.50"|"28-08-2015"|"-"|"19-10-2015"
"Infosys"|"Interim"|"200.00"|"15-09-2015"|"19-10-2015"|"16-10-2015"
"Gillette India"|"Final"|"150.00"|"31-08-2015"|"-"|"15-10-2015"
"Gillette India"|"Interim"|"195.20"|"05-10-2015"|"-"|"15-10-2015"
"Symphony"|"Final"|"500.00"|"13-08-2015"|"-"|"15-10-2015"
"Alpine Hsg"|"Final"|"10.00"|"01-06-2015"|"-"|"06-10-2015"
"Duke Offshore"|"Final"|"2.50"|"28-05-2015"|"05-10-2015"|"01-10-2015"
"Duke Offshore"|"Interim"|"2.50"|"29-09-2015"|"05-10-2015"|"01-10-2015"
"Kesar Petro"|"Final"|"10.00"|"24-07-2015"|"-"|"24-09-2015"
"Assoc Alcohol"|"Final"|"5.00"|"21-09-2015"|"-"|"23-09-2015"
"Arrow Greentech"|"Final"|"25.00"|"29-05-2015"|"-"|"23-09-2015"
"Ansal Housing"|"Final"|"8.00"|"28-05-2015"|"-"|"23-09-2015"
"Asahi Songwon"|"Final"|"35.00"|"19-05-2015"|"-"|"23-09-2015"
"Akar Auto Indus"|"Final"|"7.00"|"01-06-2015"|"-"|"23-09-2015"
"Bambino Agro"|"Final"|"7.50"|"28-05-2015"|"-"|"23-09-2015"
"Bhagyanagar Ind"|"Final"|"15.00"|"01-06-2015"|"-"|"23-09-2015"
"Comfort Comm"|"Final"|"2.00"|"01-06-2015"|"-"|"23-09-2015"
"Lancor Holdings"|"Final"|"50.00"|"07-05-2015"|"-"|"23-09-2015"
"DS Kulkarni"|"Final"|"12.50"|"29-05-2015"|"-"|"23-09-2015"
"FDC"|"Final"|"225.00"|"27-05-2015"|"-"|"23-09-2015"
"Foods and Inns"|"Final"|"25.00"|"29-05-2015"|"-"|"23-09-2015"
"Guj Mineral"|"Final"|"150.00"|"28-05-2015"|"-"|"23-09-2015"
"Ganon Products"|"Final"|"0.50"|"29-05-2015"|"-"|"23-09-2015"
"Hinduja Global"|"Final"|"50.00"|"21-05-2015"|"-"|"23-09-2015"
"Sunteck Realty"|"Final"|"50.00"|"26-05-2015"|"-"|"23-09-2015"
"Inani Marbles"|"Final"|"10.00"|"01-06-2015"|"-"|"23-09-2015"
"Haryana Tex"|"Final"|"10.00"|"01-06-2015"|"-"|"23-09-2015"
"Jamna Auto"|"Final"|"22.00"|"19-05-2015"|"-"|"23-09-2015"
"JMC Projects"|"Final"|"10.00"|"28-05-2015"|"-"|"23-09-2015"
"Jindal Worldwid"|"Final"|"5.00"|"01-06-2015"|"-"|"23-09-2015"
"KNR Construct"|"Final"|"10.00"|"01-06-2015"|"-"|"23-09-2015"
"Kwality"|"Final"|"10.00"|"29-05-2015"|"-"|"23-09-2015"
"Kaveri Seed"|"Final"|"125.00"|"26-05-2015"|"-"|"23-09-2015"
"Lypsa Gems"|"Final"|"3.50"|"29-05-2015"|"-"|"23-09-2015"
"SW Investments"|"Final"|"5.00"|"26-05-2015"|"-"|"23-09-2015"
"Lokesh Machines"|"Final"|"5.00"|"01-06-2015"|"-"|"23-09-2015"
"Lincoln Pharma"|"Final"|"10.00"|"01-06-2015"|"-"|"23-09-2015"
"Mac Charles"|"Final"|"80.00"|"24-08-2015"|"-"|"23-09-2015"
"Starteck Financ"|"Final"|"5.00"|"26-05-2015"|"-"|"23-09-2015"
"Orient Bell"|"Final"|"5.00"|"29-05-2015"|"-"|"23-09-2015"
"OM Metals Infra"|"Final"|"20.00"|"01-06-2015"|"-"|"23-09-2015"
"Prestige Estate"|"Final"|"15.00"|"01-06-2015"|"-"|"23-09-2015"
"Rajesh Exports"|"Final"|"100.00"|"29-05-2015"|"-"|"23-09-2015"
"Radico Khaitan"|"Final"|"40.00"|"22-05-2015"|"-"|"23-09-2015"
"Sandesh"|"Final"|"40.00"|"27-05-2015"|"-"|"23-09-2015"
"Shilpi Cable"|"Final"|"10.00"|"10-09-2015"|"-"|"23-09-2015"
"Shalibhadra Fin"|"Final"|"10.00"|"03-06-2015"|"-"|"23-09-2015"
"Satia Ind"|"Final"|"10.00"|"24-07-2015"|"-"|"23-09-2015"
"Sacheta Metals"|"Final"|"1.50"|"29-05-2015"|"-"|"23-09-2015"
"IndiaNivesh"|"Final"|"2.00"|"02-06-2015"|"-"|"23-09-2015"
"Tyche Ind"|"Final"|"5.00"|"29-05-2015"|"-"|"23-09-2015"
"Surana Telecom"|"Final"|"12.00"|"01-06-2015"|"-"|"23-09-2015"
"Trinity Trade"|"Final"|"0.30"|"27-05-2015"|"-"|"23-09-2015"
"Surana Solar"|"Final"|"10.00"|"01-06-2015"|"-"|"23-09-2015"
"Marksans Pharma"|"Final"|"12.00"|"01-06-2015"|"-"|"23-09-2015"
"Virat Crane"|"Final"|"10.00"|"01-06-2015"|"-"|"23-09-2015"
"Vipul Organics"|"Final"|"8.00"|"01-06-2015"|"-"|"23-09-2015"
"Vakrangee"|"Final"|"25.00"|"01-06-2015"|"-"|"23-09-2015"
"Tata Comm"|"Final"|"55.00"|"28-07-2015"|"-"|"23-09-2015"
"Vikram Thermo"|"Final"|"7.50"|"27-05-2015"|"-"|"23-09-2015"
"Ad Manum Fin"|"Final"|"10.00"|"29-05-2015"|"-"|"22-09-2015"
"Anant Raj"|"Final"|"12.00"|"29-05-2015"|"-"|"22-09-2015"
"B&A Packaging"|"Final"|"5.00"|"25-05-2015"|"-"|"22-09-2015"
"Agarwal Ind"|"Final"|"15.00"|"01-06-2015"|"-"|"22-09-2015"
"Visagar Polytex"|"Final"|"3.00"|"17-08-2015"|"-"|"22-09-2015"
"Ballarpur Ind"|"Final"|"10.00"|"26-05-2015"|"-"|"22-09-2015"
"Bothra Metals"|"Final"|"1.00"|"01-06-2015"|"-"|"22-09-2015"
"Gufic Bio"|"Final"|"5.00"|"01-06-2015"|"-"|"22-09-2015"
"Carnation Ind"|"Final"|"6.00"|"26-05-2015"|"-"|"22-09-2015"
"Capital Trust"|"Final"|"10.00"|"11-05-2015"|"-"|"22-09-2015"
"Odisha Cement"|"Final"|"75.00"|"13-05-2015"|"-"|"22-09-2015"
"Dredging Corp"|"Final"|"30.00"|"03-06-2015"|"-"|"22-09-2015"
"Divyashakti"|"Final"|"15.00"|"28-05-2015"|"-"|"22-09-2015"
"D & H India"|"Final"|"5.00"|"01-06-2015"|"-"|"22-09-2015"
"Fermenta Bio"|"Final"|"50.00"|"29-05-2015"|"-"|"22-09-2015"
"Deep Energy Res"|"Final"|"10.00"|"11-05-2015"|"-"|"22-09-2015"
"Dhunseri Invest"|"Final"|"15.00"|"17-08-2015"|"-"|"22-09-2015"
"Good Luck"|"Final"|"37.50"|"25-05-2015"|"-"|"22-09-2015"
"Integ Fin Serv"|"Final"|"9.00"|"01-06-2015"|"-"|"22-09-2015"
"Inter Globe Fin"|"Final"|"2.50"|"07-09-2015"|"-"|"22-09-2015"
"Innovative Tech"|"Final"|"10.00"|"07-09-2015"|"-"|"22-09-2015"
"Accelya Kale"|"Final"|"250.00"|"06-08-2015"|"-"|"22-09-2015"
"Kiran Vyapar"|"Final"|"25.00"|"08-09-2015"|"-"|"22-09-2015"
"Gujarat Natural"|"Final"|"1.00"|"01-06-2015"|"-"|"22-09-2015"
"Muthoot Finance"|"Final"|"20.00"|"05-05-2015"|"-"|"22-09-2015"
"GB Global"|"Final"|"20.00"|"29-05-2015"|"-"|"22-09-2015"
"Madhucon Proj"|"Final"|"10.00"|"01-06-2015"|"-"|"22-09-2015"
"Nile"|"Final"|"30.00"|"15-05-2015"|"-"|"22-09-2015"
"Nectar Life"|"Final"|"10.00"|"14-08-2015"|"-"|"22-09-2015"
"Omaxe"|"Final"|"5.00"|"28-05-2015"|"-"|"22-09-2015"
"Paramount Cosme"|"Final"|"6.00"|"01-06-2015"|"-"|"22-09-2015"
"Panafic Ind"|"Final"|"2.00"|"28-08-2015"|"-"|"22-09-2015"
"Panchsheel Org"|"Final"|"5.00"|"01-06-2015"|"-"|"22-09-2015"
"Rolta"|"Final"|"30.00"|"25-05-2015"|"-"|"22-09-2015"
"Roto Pumps"|"Final"|"30.00"|"01-06-2015"|"-"|"22-09-2015"
"Paisalo Digital"|"Final"|"10.00"|"13-04-2015"|"-"|"22-09-2015"
"Sangam India"|"Final"|"20.00"|"04-05-2015"|"-"|"22-09-2015"
"Sarla Performan"|"Final"|"80.00"|"29-05-2015"|"-"|"22-09-2015"
"GP Petroleums"|"Final"|"2.00"|"28-05-2015"|"-"|"22-09-2015"
"SMS Pharma"|"Final"|"20.00"|"01-06-2015"|"-"|"22-09-2015"
"Sree Rayalaseem"|"Final"|"15.00"|"29-05-2015"|"-"|"22-09-2015"
"Prime Property"|"Final"|"20.00"|"22-05-2015"|"-"|"22-09-2015"
"Steel Str Wheel"|"Final"|"20.00"|"24-04-2015"|"-"|"22-09-2015"
"Titan Biotech"|"Final"|"7.50"|"28-05-2015"|"-"|"22-09-2015"
"Mangal Credit"|"Final"|"5.00"|"01-06-2015"|"-"|"22-09-2015"
"Tinna Rubber an"|"Final"|"20.00"|"01-06-2015"|"-"|"22-09-2015"
"Tirupati Sarjan"|"Final"|"7.00"|"10-09-2015"|"-"|"22-09-2015"
"UCAL Fuel"|"Final"|"20.00"|"28-05-2015"|"-"|"22-09-2015"
"Vikas Ecotech"|"Final"|"5.00"|"01-06-2015"|"-"|"22-09-2015"
"Vamshi Rubber"|"Final"|"10.00"|"29-05-2015"|"-"|"22-09-2015"
"Waterbase"|"Final"|"5.00"|"22-05-2015"|"-"|"22-09-2015"
"63 Moons Tech"|"Final"|"250.00"|"25-05-2015"|"-"|"22-09-2015"
"Garnet Intl"|"Final"|"5.00"|"01-06-2015"|"-"|"22-09-2015"
"Ansal Buildwell"|"Final"|"10.00"|"29-05-2015"|"-"|"21-09-2015"
"ADF Foods"|"Final"|"15.00"|"29-05-2015"|"-"|"21-09-2015"
"Arnold Holdings"|"Final"|"5.00"|"29-05-2015"|"-"|"21-09-2015"
"Anil"|"Final"|"20.00"|"01-06-2015"|"-"|"21-09-2015"
"BCL Limited"|"Final"|"4.00"|"02-06-2015"|"-"|"21-09-2015"
"Bhandari Hosier"|"Final"|"1.00"|"22-07-2015"|"-"|"21-09-2015"
"Sri KPR Ind"|"Final"|"7.00"|"18-09-2015"|"-"|"21-09-2015"
"CARE Ratings"|"Final"|"80.00"|"12-05-2015"|"-"|"21-09-2015"
"Panoramic Uni"|"Final"|"10.00"|"20-05-2015"|"-"|"21-09-2015"
"Compuage Info"|"Final"|"20.00"|"18-05-2015"|"-"|"21-09-2015"
"Chaman Lal Seti"|"Final"|"20.00"|"31-08-2015"|"-"|"21-09-2015"
"Veritas"|"Final"|"5.00"|"01-06-2015"|"-"|"21-09-2015"
"Energy Dev"|"Final"|"5.00"|"29-05-2015"|"-"|"21-09-2015"
"Emmbi Ind"|"Final"|"3.00"|"28-05-2015"|"-"|"21-09-2015"
"Fineotex Chem"|"Final"|"5.00"|"29-05-2015"|"-"|"21-09-2015"
"FE (India)"|"Final"|"1.00"|"08-06-2015"|"-"|"21-09-2015"
"Flexituff Ventu"|"Final"|"10.00"|"28-05-2015"|"-"|"21-09-2015"
"Him Teknoforge"|"Final"|"35.00"|"01-06-2015"|"-"|"21-09-2015"
"GFL"|"Final"|"350.00"|"28-05-2015"|"-"|"21-09-2015"
"Glance Fin"|"Final"|"7.50"|"14-05-2015"|"-"|"21-09-2015"
"Zodiac Ventures"|"Final"|"5.00"|"01-06-2015"|"-"|"21-09-2015"
"Gayatri Project"|"Final"|"10.00"|"01-06-2015"|"-"|"21-09-2015"
"Godfrey Phillip"|"Final"|"400.00"|"01-06-2015"|"-"|"21-09-2015"
"Veljan Denison"|"Final"|"100.00"|"01-06-2015"|"-"|"21-09-2015"
"Haldyn Glass"|"Final"|"75.00"|"29-05-2015"|"-"|"21-09-2015"
"Haryana Leather"|"Final"|"7.00"|"18-09-2015"|"-"|"21-09-2015"
"Hilton Metal"|"Final"|"2.50"|"10-09-2015"|"-"|"21-09-2015"
"The Hi-Tech Gea"|"Final"|"15.00"|"11-08-2015"|"-"|"21-09-2015"
"Balasore Alloys"|"Final"|"12.00"|"28-05-2015"|"-"|"21-09-2015"
"Intec Capital"|"Final"|"5.00"|"28-05-2015"|"-"|"21-09-2015"
"Veer Energy"|"Final"|"6.00"|"14-08-2015"|"-"|"21-09-2015"
"JagsonpalPharma"|"Final"|"2.00"|"29-05-2015"|"-"|"21-09-2015"
"Keynote Finance"|"Final"|"10.00"|"28-05-2015"|"-"|"21-09-2015"
"Kaycee Ind"|"Final"|"5.00"|"01-06-2015"|"-"|"21-09-2015"
"Kamdhenu"|"Final"|"7.00"|"19-05-2015"|"-"|"21-09-2015"
"Kalpataru Power"|"Final"|"75.00"|"01-06-2015"|"-"|"21-09-2015"
"KPT Industries"|"Final"|"10.00"|"29-05-2015"|"-"|"21-09-2015"
"Lahoti Over"|"Final"|"20.00"|"27-05-2015"|"-"|"21-09-2015"
"Liberty Shoes"|"Final"|"15.00"|"29-05-2015"|"-"|"21-09-2015"
"Mukesh Babu Fin"|"Final"|"10.00"|"29-05-2015"|"-"|"21-09-2015"
"Monte Carlo"|"Final"|"100.00"|"01-06-2015"|"-"|"21-09-2015"
"Mayur Leather"|"Final"|"5.00"|"17-08-2015"|"-"|"21-09-2015"
"Mirza Intl"|"Final"|"25.00"|"01-06-2015"|"-"|"21-09-2015"
"Nandan Denim"|"Final"|"10.00"|"29-05-2015"|"-"|"21-09-2015"
"NMDC"|"Final"|"130.00"|"28-05-2015"|"-"|"21-09-2015"
"Navneet"|"Final"|"110.00"|"28-05-2015"|"-"|"21-09-2015"
"Noida Toll"|"Final"|"10.00"|"30-04-2015"|"-"|"21-09-2015"
"Orient Abrasive"|"Final"|"25.00"|"18-05-2015"|"-"|"21-09-2015"
"Pratibha Ind"|"Final"|"10.00"|"29-05-2015"|"-"|"21-09-2015"
"Prakash Steelag"|"Final"|"5.00"|"01-06-2015"|"-"|"21-09-2015"
"Rico Auto"|"Final"|"200.00"|"29-05-2015"|"-"|"21-09-2015"
"Raj Packaging"|"Final"|"5.00"|"01-06-2015"|"-"|"21-09-2015"
"Mohota Ind"|"Final"|"1.00"|"01-06-2015"|"-"|"21-09-2015"
"Super Crop Safe"|"Final"|"5.00"|"18-09-2015"|"-"|"21-09-2015"
"Vama Ind"|"Final"|"2.00"|"01-06-2015"|"-"|"21-09-2015"
"Supreme India"|"Final"|"5.00"|"07-09-2015"|"-"|"21-09-2015"
"Spice Island"|"Final"|"15.00"|"02-06-2015"|"-"|"21-09-2015"
"HBL Power"|"Final"|"20.00"|"29-05-2015"|"-"|"21-09-2015"
"Samruddhi Real"|"Final"|"6.00"|"29-05-2015"|"-"|"21-09-2015"
"Sarup Ind"|"Final"|"18.00"|"29-05-2015"|"-"|"21-09-2015"
"Vimal Oils"|"Final"|"12.00"|"01-06-2015"|"-"|"21-09-2015"
"V-Mart Retail"|"Final"|"15.00"|"04-05-2015"|"-"|"21-09-2015"
"Zenith Fibres"|"Final"|"25.00"|"01-06-2015"|"-"|"21-09-2015"
"Atlanta"|"Final"|"15.00"|"25-05-2015"|"-"|"18-09-2015"
"Ashok Alco-Chem"|"Final"|"10.00"|"12-05-2015"|"-"|"18-09-2015"
"Shiva Texyarn"|"Final"|"10.00"|"01-06-2015"|"-"|"18-09-2015"
"Archies"|"Final"|"15.00"|"20-05-2015"|"-"|"18-09-2015"
"Alphageo"|"Final"|"20.00"|"25-05-2015"|"-"|"18-09-2015"
"AksharChem"|"Final"|"35.00"|"21-05-2015"|"-"|"18-09-2015"
"Ceinsys Tech"|"Final"|"7.50"|"01-06-2015"|"-"|"18-09-2015"
"Arman Financial"|"Final"|"12.00"|"15-05-2015"|"-"|"18-09-2015"
"AMD Industries"|"Final"|"9.00"|"27-05-2015"|"-"|"18-09-2015"
"Bannari A Spg"|"Final"|"15.00"|"01-06-2015"|"-"|"18-09-2015"
"BDH Industries"|"Special"|"3.00"|"26-05-2015"|"-"|"18-09-2015"
"BDH Industries"|"Final"|"14.00"|"27-05-2015"|"-"|"18-09-2015"
"Beekay Steel"|"Final"|"10.00"|"01-06-2015"|"-"|"18-09-2015"
"Binayaka Tex"|"Final"|"20.00"|"29-05-2015"|"-"|"18-09-2015"
"Comfort"|"Final"|"2.00"|"01-06-2015"|"-"|"18-09-2015"
"CG-Vak Software"|"Final"|"5.00"|"29-05-2015"|"-"|"18-09-2015"
"Compucom Soft"|"Final"|"5.00"|"29-05-2015"|"-"|"18-09-2015"
"DHP"|"Final"|"15.00"|"30-06-2015"|"-"|"18-09-2015"
"Freshtrop Fruit"|"Final"|"10.00"|"01-06-2015"|"-"|"18-09-2015"
"Golkunda Diamon"|"Final"|"5.00"|"28-05-2015"|"-"|"18-09-2015"
"Goldcrest Fin"|"Final"|"12.50"|"20-05-2015"|"-"|"18-09-2015"
"Guj Hotels"|"Final"|"35.00"|"15-04-2015"|"-"|"18-09-2015"
"Goldiam Inter"|"Final"|"15.00"|"25-05-2015"|"-"|"18-09-2015"
"Gallantt Ispat"|"Final"|"10.00"|"27-05-2015"|"-"|"18-09-2015"
"Genesys Int"|"Final"|"2.50"|"01-06-2015"|"-"|"18-09-2015"
"Gowra Leasing"|"Final"|"10.00"|"26-05-2015"|"-"|"18-09-2015"
"Goldcrest Corp"|"Final"|"12.50"|"20-05-2015"|"-"|"18-09-2015"
"Hisar Metal"|"Final"|"10.00"|"01-06-2015"|"-"|"18-09-2015"
"Intl Conveyor"|"Final"|"25.00"|"05-06-2015"|"-"|"18-09-2015"
"Vodafone Idea"|"Final"|"6.00"|"28-04-2015"|"-"|"18-09-2015"
