"0"|"1"|"2"|"3"|"4"|"5"
"GCM Securities"|"Interim"|"4.00"|"14-10-2014"|"29-10-2014"|"28-10-2014"
"CG Power"|"Interim"|"20.00"|"08-10-2014"|"27-10-2014"|"22-10-2014"
"CRISIL"|"Interim"|"400.00"|"08-10-2014"|"27-10-2014"|"22-10-2014"
"Muthoot Finance"|"Interim"|"40.00"|"26-09-2014"|"27-10-2014"|"22-10-2014"
"Fedders Elec"|"Final"|"10.00"|"27-08-2014"|"-"|"21-10-2014"
"HCL Tech"|"Interim"|"300.00"|"07-10-2014"|"23-10-2014"|"21-10-2014"
"Mindtree"|"Interim"|"30.00"|"01-10-2014"|"21-10-2014"|"20-10-2014"
"Sasken Tech"|"Special"|"200.00"|"29-09-2014"|"20-10-2014"|"17-10-2014"
"Infosys"|"Interim"|"600.00"|"28-08-2014"|"17-10-2014"|"16-10-2014"
"Strides Pharma"|"Special"|"1050.00"|"07-10-2014"|"17-10-2014"|"16-10-2014"
"Indag Rubber"|"Interim"|"45.00"|"29-09-2014"|"13-10-2014"|"10-10-2014"
"Gulf Oil Lubric"|"Interim"|"100.00"|"25-09-2014"|"10-10-2014"|"09-10-2014"
"Datamatics Glob"|"Interim"|"7.00"|"23-09-2014"|"09-10-2014"|"08-10-2014"
"Kama Holdings"|"Interim"|"150.00"|"22-09-2014"|"09-10-2014"|"08-10-2014"
"Colgate"|"Interim"|"800.00"|"04-09-2014"|"30-09-2014"|"29-09-2014"
"Narmada Gelatin"|"Final"|"50.00"|"27-05-2014"|"-"|"26-09-2014"
"Asian Hotels"|"Final"|"10.00"|"28-05-2014"|"-"|"25-09-2014"
"Anil"|"Final"|"20.00"|"29-05-2014"|"-"|"25-09-2014"
"Mahindra Life"|"Interim"|"60.00"|"16-09-2014"|"26-09-2014"|"25-09-2014"
"Veljan Denison"|"Final"|"75.00"|"30-05-2014"|"-"|"25-09-2014"
"HIL"|"Interim"|"100.00"|"16-09-2014"|"26-09-2014"|"25-09-2014"
"Indiabulls Hsg"|"Interim"|"450.00"|"08-09-2014"|"26-09-2014"|"25-09-2014"
"Veer Energy"|"Final"|"6.00"|"30-05-2014"|"-"|"25-09-2014"
"JagsonpalPharma"|"Final"|"10.00"|"24-09-2014"|"-"|"25-09-2014"
"Kewal Kiran"|"Interim"|"80.00"|"05-09-2014"|"27-09-2014"|"25-09-2014"
"Lincoln Pharma"|"Final"|"6.00"|"02-06-2014"|"-"|"25-09-2014"
"Mudit Finlease"|"Final"|"4.00"|"29-05-2014"|"-"|"25-09-2014"
"Phyto Chem"|"Final"|"10.00"|"26-05-2014"|"-"|"25-09-2014"
"Alchemist Real"|"Final"|"5.00"|"29-05-2014"|"-"|"25-09-2014"
"aurionPro Sol"|"Final"|"20.00"|"30-05-2014"|"-"|"25-09-2014"
"Shalibhadra Fin"|"Final"|"10.00"|"03-06-2014"|"-"|"25-09-2014"
"Tyche Ind"|"Final"|"5.00"|"30-05-2014"|"-"|"25-09-2014"
"Vipul Organics"|"Final"|"8.00"|"02-06-2014"|"-"|"25-09-2014"
"Arvind Remedies"|"Final"|"8.00"|"29-05-2014"|"-"|"24-09-2014"
"BS Limited"|"Final"|"10.00"|"02-06-2014"|"-"|"24-09-2014"
"CARE Ratings"|"Final"|"100.00"|"20-05-2014"|"-"|"24-09-2014"
"CARE Ratings"|"Special"|"650.00"|"15-09-2014"|"-"|"24-09-2014"
"D & H India"|"Final"|"5.00"|"02-06-2014"|"-"|"24-09-2014"
"Zodiac Ventures"|"Final"|"4.00"|"02-06-2014"|"-"|"24-09-2014"
"GRM Overseas"|"Final"|"20.00"|"04-06-2014"|"-"|"24-09-2014"
"Inani Marbles"|"Final"|"10.00"|"02-06-2014"|"-"|"24-09-2014"
"India Tourism D"|"Final"|"5.00"|"14-08-2014"|"-"|"24-09-2014"
"Maxheights"|"Interim"|"2.00"|"12-09-2014"|"-"|"24-09-2014"
"Mold Tek Tech"|"Final"|"8.00"|"29-05-2014"|"-"|"24-09-2014"
"Mold-Tek Pack"|"Final"|"15.00"|"29-05-2014"|"-"|"24-09-2014"
"OM Metals Infra"|"Final"|"10.00"|"30-05-2014"|"-"|"24-09-2014"
"Panchsheel Org"|"Final"|"5.00"|"13-06-2014"|"-"|"24-09-2014"
"Rajesh Exports"|"Final"|"100.00"|"02-06-2014"|"-"|"24-09-2014"
"Oracle Fin Serv"|"Interim"|"9700.00"|"12-09-2014"|"25-09-2014"|"24-09-2014"
"Sangam India"|"Final"|"15.00"|"30-04-2014"|"-"|"24-09-2014"
"Sacheta Metals"|"Final"|"2.50"|"30-05-2014"|"-"|"24-09-2014"
"UCAL Fuel"|"Final"|"10.00"|"12-05-2014"|"-"|"24-09-2014"
"Vivimed Labs"|"Final"|"30.00"|"30-05-2014"|"-"|"24-09-2014"
"Arrow Greentech"|"Final"|"15.00"|"05-05-2014"|"-"|"23-09-2014"
"Arnold Holdings"|"Final"|"5.00"|"02-06-2014"|"-"|"23-09-2014"
"Akar Auto Indus"|"Final"|"6.00"|"02-06-2014"|"-"|"23-09-2014"
"Comfort Comm"|"Final"|"2.00"|"30-05-2014"|"-"|"23-09-2014"
"Comfort Fincap"|"Final"|"2.00"|"02-06-2014"|"-"|"23-09-2014"
"DS Kulkarni"|"Final"|"10.00"|"29-05-2014"|"-"|"23-09-2014"
"Inter Globe Fin"|"Final"|"2.50"|"08-09-2014"|"-"|"23-09-2014"
"IIFL Finance"|"Interim"|"150.00"|"18-09-2014"|"24-09-2014"|"23-09-2014"
"KNR Construct"|"Final"|"10.00"|"30-05-2014"|"-"|"23-09-2014"
"Lokesh Machines"|"Final"|"5.00"|"30-05-2014"|"-"|"23-09-2014"
"Prithvi Exc"|"Final"|"5.00"|"04-06-2014"|"-"|"23-09-2014"
"Pratibha Ind"|"Final"|"10.00"|"27-05-2014"|"-"|"23-09-2014"
"Rolta"|"Final"|"22.50"|"26-05-2014"|"-"|"23-09-2014"
"SKF India"|"Interim"|"75.00"|"12-09-2014"|"24-09-2014"|"23-09-2014"
"IndiaNivesh"|"Final"|"10.00"|"03-06-2014"|"-"|"23-09-2014"
"Sundaram Multi"|"Final"|"1.00"|"26-05-2014"|"-"|"23-09-2014"
"GP Petroleums"|"Final"|"0.20"|"30-05-2014"|"-"|"23-09-2014"
"SMS Pharma"|"Final"|"20.00"|"02-06-2014"|"-"|"23-09-2014"
"Shree Rang Mark"|"Final"|"0.16"|"30-05-2014"|"-"|"23-09-2014"
"Alchemist"|"Final"|"10.00"|"30-05-2014"|"-"|"23-09-2014"
"Tinna Rubber an"|"Final"|"10.00"|"04-06-2014"|"-"|"23-09-2014"
"Time Techno"|"Final"|"45.00"|"29-05-2014"|"-"|"23-09-2014"
"Vikram Thermo"|"Final"|"15.00"|"27-05-2014"|"-"|"23-09-2014"
"Asian Paints"|"Interim"|"180.00"|"28-08-2014"|"23-09-2014"|"22-09-2014"
"Artefact"|"Final"|"7.50"|"30-05-2014"|"-"|"22-09-2014"
"Balaji Amines"|"Final"|"50.00"|"08-05-2014"|"-"|"22-09-2014"
"Aditya Birla Ch"|"Final"|"15.00"|"07-05-2014"|"-"|"22-09-2014"
"Binani Ind"|"Final"|"30.00"|"24-06-2014"|"-"|"22-09-2014"
"Suraj Products"|"Final"|"6.00"|"09-06-2014"|"-"|"22-09-2014"
"Cairn India"|"Interim"|"50.00"|"08-09-2014"|"23-09-2014"|"22-09-2014"
"Divyashakti"|"Final"|"15.00"|"30-05-2014"|"-"|"22-09-2014"
"Shervani Indust"|"Final"|"5.00"|"23-05-2014"|"-"|"22-09-2014"
"Genus Power"|"Final"|"10.00"|"30-05-2014"|"-"|"22-09-2014"
"Gayatri Project"|"Final"|"20.00"|"29-05-2014"|"-"|"22-09-2014"
"Hind Zinc"|"Interim"|"95.00"|"05-09-2014"|"23-09-2014"|"22-09-2014"
"Cyient"|"Interim"|"60.00"|"11-09-2014"|"23-09-2014"|"22-09-2014"
"Gujarat Natural"|"Final"|"2.50"|"29-05-2014"|"-"|"22-09-2014"
"Neo Corp"|"Final"|"2.00"|"03-06-2014"|"-"|"22-09-2014"
"Paramount Cosme"|"Final"|"6.00"|"02-06-2014"|"-"|"22-09-2014"
"Ruchinfra"|"Final"|"6.00"|"02-06-2014"|"-"|"22-09-2014"
"Radico Khaitan"|"Final"|"40.00"|"30-05-2014"|"-"|"22-09-2014"
"Ruchi Soya"|"Final"|"8.00"|"02-06-2014"|"-"|"22-09-2014"
"Paisalo Digital"|"Final"|"10.00"|"30-05-2014"|"-"|"22-09-2014"
"Sakthi Finance"|"Final"|"10.00"|"28-05-2014"|"-"|"22-09-2014"
"Signet Ind"|"Final"|"12.00"|"29-05-2014"|"-"|"22-09-2014"
"Swastika Invest"|"Final"|"10.00"|"19-05-2014"|"-"|"22-09-2014"
"Virat Crane"|"Final"|"5.00"|"30-05-2014"|"-"|"22-09-2014"
"Vardhman Ind"|"Final"|"10.00"|"30-05-2014"|"-"|"22-09-2014"
"Vamshi Rubber"|"Final"|"10.00"|"26-05-2014"|"-"|"22-09-2014"
"Intellvisions"|"Final"|"5.00"|"17-09-2014"|"-"|"19-09-2014"
"Trident"|"Final"|"3.00"|"15-05-2014"|"-"|"19-09-2014"
"Agarwal Ind"|"Final"|"14.00"|"02-06-2014"|"-"|"19-09-2014"
"Country Club"|"Final"|"5.00"|"19-08-2014"|"-"|"19-09-2014"
"Panoramic Uni"|"Final"|"10.00"|"20-05-2014"|"-"|"19-09-2014"
"Choice Internat"|"Final"|"10.00"|"30-05-2014"|"-"|"19-09-2014"
"Carnation Ind"|"Final"|"8.00"|"23-05-2014"|"-"|"19-09-2014"
"Chaman Lal Seti"|"Final"|"15.00"|"27-08-2014"|"-"|"19-09-2014"
"Dabur India"|"Interim"|"125.00"|"08-09-2014"|"22-09-2014"|"19-09-2014"
"Emami"|"Interim"|"400.00"|"09-09-2014"|"22-09-2014"|"19-09-2014"
"Flexituff Ventu"|"Final"|"10.00"|"27-05-2014"|"-"|"19-09-2014"
"Golkunda Diamon"|"Final"|"5.00"|"26-05-2014"|"-"|"19-09-2014"
"Ganesha Ecosph"|"Final"|"12.00"|"30-05-2014"|"-"|"19-09-2014"
"Ganon Products"|"Final"|"0.40"|"09-07-2014"|"-"|"19-09-2014"
"Bayer CropScien"|"Interim"|"40.00"|"11-09-2014"|"22-09-2014"|"19-09-2014"
"Incap"|"Final"|"10.00"|"26-05-2014"|"-"|"19-09-2014"
"Integ Fin Serv"|"Final"|"5.00"|"22-05-2014"|"-"|"19-09-2014"
"Intec Capital"|"Final"|"5.00"|"07-08-2014"|"-"|"19-09-2014"
"Kaycee Ind"|"Final"|"10.00"|"30-05-2014"|"-"|"19-09-2014"
"Lovable Lingeri"|"Final"|"25.00"|"29-05-2014"|"-"|"19-09-2014"
"Landmark Prop"|"Final"|"7.00"|"16-05-2014"|"-"|"19-09-2014"
"Liberty Shoes"|"Final"|"15.00"|"29-05-2014"|"-"|"19-09-2014"
"Lohia Sec"|"Final"|"2.00"|"29-05-2014"|"-"|"19-09-2014"
"Mukesh Babu Fin"|"Final"|"10.00"|"30-05-2014"|"-"|"19-09-2014"
"JSW Ispat Speci"|"Final"|"10.00"|"12-06-2014"|"-"|"19-09-2014"
"Madhucon Proj"|"Final"|"20.00"|"02-06-2014"|"-"|"19-09-2014"
"Nitin Fire Prot"|"Final"|"10.00"|"19-05-2014"|"-"|"19-09-2014"
"Omaxe"|"Final"|"5.00"|"30-05-2014"|"-"|"19-09-2014"
"Orient Bell"|"Final"|"5.00"|"29-05-2014"|"-"|"19-09-2014"
"Orient Press"|"Final"|"10.00"|"23-05-2014"|"-"|"19-09-2014"
"Alicon Castallo"|"Final"|"50.00"|"30-04-2014"|"-"|"19-09-2014"
"Salona Cotspin"|"Final"|"12.00"|"26-05-2014"|"-"|"19-09-2014"
"Som Distillerie"|"Final"|"15.00"|"02-09-2014"|"-"|"19-09-2014"
"Sunil HitechEng"|"Final"|"12.00"|"29-05-2014"|"-"|"19-09-2014"
"Sarla Performan"|"Final"|"75.00"|"02-06-2014"|"-"|"19-09-2014"
"SP Capital Fin"|"Final"|"2.00"|"11-08-2014"|"-"|"19-09-2014"
"Cella Space Ltd"|"Final"|"6.00"|"30-05-2014"|"-"|"19-09-2014"
"Valecha Engg"|"Final"|"7.50"|"02-06-2014"|"-"|"19-09-2014"
"Vakrangee"|"Final"|"25.00"|"22-05-2014"|"-"|"19-09-2014"
"Vikas Ecotech"|"Final"|"5.00"|"26-05-2014"|"-"|"19-09-2014"
"Aries Agro"|"Final"|"20.00"|"30-05-2014"|"-"|"18-09-2014"
"Ansal Buildwell"|"Final"|"15.00"|"29-05-2014"|"-"|"18-09-2014"
"Aseem Global"|"Final"|"1.00"|"30-05-2014"|"-"|"18-09-2014"
"Ansal Housing"|"Final"|"8.00"|"29-05-2014"|"-"|"18-09-2014"
"Alpine Hsg"|"Final"|"10.00"|"30-05-2014"|"-"|"18-09-2014"
"Ashapura Intima"|"Final"|"7.50"|"20-05-2014"|"-"|"18-09-2014"
"Ad Manum Fin"|"Final"|"10.00"|"02-06-2014"|"-"|"18-09-2014"
"Aksh Optifibre"|"Final"|"5.00"|"26-05-2014"|"-"|"18-09-2014"
"Amines Plast"|"Final"|"10.00"|"29-05-2014"|"-"|"18-09-2014"
"Anant Raj"|"Final"|"12.00"|"29-05-2014"|"-"|"18-09-2014"
"B and A"|"Final"|"30.00"|"26-05-2014"|"-"|"18-09-2014"
"Bhansali Eng"|"Final"|"10.00"|"29-05-2014"|"-"|"18-09-2014"
"BGR Energy"|"Final"|"30.00"|"30-05-2014"|"-"|"18-09-2014"
"Bharat Rasayan"|"Final"|"10.00"|"02-06-2014"|"-"|"18-09-2014"
"Reliance Infra"|"Final"|"75.00"|"19-05-2014"|"-"|"18-09-2014"
"Binayaka Tex"|"Final"|"20.00"|"15-09-2014"|"-"|"18-09-2014"
"CCL Internation"|"Final"|"2.50"|"08-09-2014"|"-"|"18-09-2014"
"Gufic Bio"|"Final"|"5.00"|"17-09-2014"|"-"|"18-09-2014"
"Cummins"|"Interim"|"250.00"|"27-08-2014"|"20-09-2014"|"18-09-2014"
"Cybertech"|"Final"|"10.00"|"30-05-2014"|"-"|"18-09-2014"
"Deccan Cements"|"Final"|"12.00"|"20-05-2014"|"-"|"18-09-2014"
"Eldeco Housing"|"Final"|"20.00"|"02-06-2014"|"-"|"18-09-2014"
"Satra Prop"|"Final"|"5.00"|"02-06-2014"|"-"|"18-09-2014"
"Essar Ports"|"Final"|"5.00"|"15-05-2014"|"-"|"18-09-2014"
"Elgi Rubber"|"Final"|"37.00"|"19-05-2014"|"-"|"18-09-2014"
"Fluidomat"|"Final"|"27.50"|"30-05-2014"|"-"|"18-09-2014"
"Fineotex Chem"|"Final"|"5.00"|"02-06-2014"|"-"|"18-09-2014"
"FIEM Ind"|"Final"|"60.00"|"28-05-2014"|"-"|"18-09-2014"
"Glance Fin"|"Final"|"7.50"|"19-05-2014"|"-"|"18-09-2014"
"Guj Intrux"|"Final"|"10.00"|"12-05-2014"|"-"|"18-09-2014"
"Genesys Int"|"Final"|"2.50"|"30-05-2014"|"-"|"18-09-2014"
"Good Luck"|"Final"|"15.00"|"30-05-2014"|"-"|"18-09-2014"
"Guj Mineral"|"Final"|"150.00"|"29-05-2014"|"-"|"18-09-2014"
"GMM Pfaudler"|"Final"|"45.00"|"30-05-2014"|"-"|"18-09-2014"
"Metkore Alloys"|"Final"|"6.00"|"29-05-2014"|"-"|"18-09-2014"
"Guj State Petro"|"Final"|"10.00"|"22-05-2014"|"-"|"18-09-2014"
"SJ Corporation"|"Final"|"10.00"|"02-06-2014"|"-"|"18-09-2014"
"Garware Technic"|"Final"|"27.00"|"29-05-2014"|"-"|"18-09-2014"
"Heritage Foods"|"Final"|"30.00"|"23-05-2014"|"-"|"18-09-2014"
"Hind Industries"|"Final"|"3.00"|"02-06-2014"|"-"|"18-09-2014"
"Hilton Metal"|"Final"|"5.00"|"07-05-2014"|"-"|"18-09-2014"
"Hester Bio"|"Final"|"20.00"|"02-06-2014"|"-"|"18-09-2014"
"Ceejay Finance"|"Final"|"14.00"|"26-05-2014"|"-"|"18-09-2014"
"HSIL"|"Final"|"150.00"|"29-05-2014"|"-"|"18-09-2014"
"Hind Tin Works"|"Final"|"8.00"|"28-05-2014"|"-"|"18-09-2014"
"Indo Borax"|"Final"|"15.00"|"02-06-2014"|"-"|"18-09-2014"
"Intl Conveyor"|"Final"|"25.00"|"02-06-2014"|"-"|"18-09-2014"
"Vodafone Idea"|"Final"|"4.00"|"28-04-2014"|"-"|"18-09-2014"
"Sunteck Realty"|"Final"|"50.00"|"30-05-2014"|"-"|"18-09-2014"
"Indraprastha"|"Final"|"18.00"|"23-05-2014"|"-"|"18-09-2014"
"Indiabulls Vent"|"Interim"|"50.00"|"09-09-2014"|"-"|"18-09-2014"
"ITL Industries"|"Final"|"5.00"|"30-05-2014"|"-"|"18-09-2014"
"Jayant Agro-Org"|"Final"|"10.00"|"19-05-2014"|"-"|"18-09-2014"
"JBF Industries"|"Final"|"20.00"|"27-05-2014"|"-"|"18-09-2014"
"JMC Projects"|"Final"|"10.00"|"29-05-2014"|"-"|"18-09-2014"
"Jagdamba Polyme"|"Final"|"10.00"|"29-05-2014"|"-"|"18-09-2014"
"JagranPrakashan"|"Final"|"150.00"|"28-05-2014"|"-"|"18-09-2014"
"Kkalpana Ind"|"Final"|"12.00"|"30-05-2014"|"-"|"18-09-2014"
"Kalpataru Power"|"Final"|"75.00"|"29-05-2014"|"-"|"18-09-2014"
"KPT Industries"|"Final"|"10.00"|"30-05-2014"|"-"|"18-09-2014"
"Kallam Spinning"|"Final"|"12.00"|"28-05-2014"|"-"|"18-09-2014"
"Ladderup Fin"|"Final"|"5.00"|"06-05-2014"|"-"|"18-09-2014"
"SW Investments"|"Final"|"5.00"|"02-06-2014"|"-"|"18-09-2014"
"Srikalahasthi"|"Final"|"15.00"|"05-05-2014"|"-"|"18-09-2014"
"Lahoti Over"|"Final"|"20.00"|"26-05-2014"|"-"|"18-09-2014"
"Metal Coatings"|"Final"|"10.00"|"30-05-2014"|"-"|"18-09-2014"
"Peninsula Land"|"Final"|"20.00"|"26-05-2014"|"-"|"18-09-2014"
"Multiplus Hold"|"Final"|"2.00"|"30-05-2014"|"-"|"18-09-2014"
"Man Industries"|"Final"|"20.00"|"02-06-2014"|"-"|"18-09-2014"
"Morarjee Text"|"Final"|"35.00"|"23-05-2014"|"-"|"18-09-2014"
"Mack Trading"|"Final"|"10.00"|"02-06-2014"|"-"|"18-09-2014"
"Nile"|"Final"|"30.00"|"28-04-2014"|"-"|"18-09-2014"
"Sri Arumuga Ent"|"Final"|"10.00"|"30-05-2014"|"-"|"18-09-2014"
"Nahar Ent"|"Final"|"10.00"|"28-05-2014"|"-"|"18-09-2014"
"Starteck Financ"|"Final"|"5.00"|"30-05-2014"|"-"|"18-09-2014"
"Noida Toll"|"Final"|"10.00"|"28-04-2014"|"-"|"18-09-2014"
"Oil India"|"Final"|"5.00"|"27-05-2014"|"-"|"18-09-2014"
"Polyplex Corp"|"Final"|"20.00"|"02-06-2014"|"-"|"18-09-2014"
"Pee Cee Cosma"|"Final"|"12.00"|"02-06-2014"|"-"|"18-09-2014"
"Prestige Estate"|"Final"|"15.00"|"27-05-2014"|"-"|"18-09-2014"
"PTC India Fin"|"Final"|"10.00"|"30-04-2014"|"-"|"18-09-2014"
"PTC India"|"Final"|"20.00"|"26-05-2014"|"-"|"18-09-2014"
"PVR"|"Final"|"25.00"|"29-05-2014"|"-"|"18-09-2014"
"Precision Wires"|"Final"|"20.00"|"28-05-2014"|"-"|"18-09-2014"
