"0"|"1"|"2"|"3"|"4"|"5"
"Shriram City"|"Interim"|"20.00"|"29-10-2009"|"11-11-2009"|"10-11-2009"
"Gabriel India"|"Interim"|"30.00"|"20-10-2009"|"10-11-2009"|"09-11-2009"
"Grauer and Weil"|"Final"|"4.00"|"30-09-2009"|"-"|"09-11-2009"
"HCL Info"|"Final"|"75.00"|"08-09-2009"|"-"|"09-11-2009"
"HCL Info"|"Interim"|"75.00"|"09-09-2009"|"-"|"09-11-2009"
"Shriram Trans"|"Interim"|"20.00"|"08-10-2009"|"10-11-2009"|"09-11-2009"
"DeccanChronicle"|"Interim"|"50.00"|"09-10-2009"|"09-11-2009"|"06-11-2009"
"Dolphin Offshor"|"Interim"|"15.00"|"27-10-2009"|"09-11-2009"|"06-11-2009"
"Capri Global"|"Interim"|"10.00"|"28-10-2009"|"09-11-2009"|"06-11-2009"
"HUL"|"Interim"|"300.00"|"15-10-2009"|"09-11-2009"|"06-11-2009"
"Birla Corp"|"Interim"|"25.00"|"23-10-2009"|"06-11-2009"|"05-11-2009"
"CRISIL"|"Interim"|"250.00"|"16-10-2009"|"06-11-2009"|"05-11-2009"
"DCM Shriram"|"Interim"|"20.00"|"23-10-2009"|"06-11-2009"|"05-11-2009"
"Dynamatic Tech"|"Interim"|"20.00"|"14-10-2009"|"06-11-2009"|"05-11-2009"
"KCP"|"Interim"|"25.00"|"16-10-2009"|"06-11-2009"|"05-11-2009"
"KSB Pumps"|"Interim"|"20.00"|"23-10-2009"|"06-11-2009"|"05-11-2009"
"Mindtree"|"Interim"|"10.00"|"27-10-2009"|"06-11-2009"|"05-11-2009"
"Brahmaputra"|"Interim"|"7.50"|"26-10-2009"|"06-11-2009"|"05-11-2009"
"MRF"|"Interim"|"30.00"|"27-10-2009"|"07-11-2009"|"05-11-2009"
"Voith Paper Fab"|"Final"|"40.00"|"27-10-2009"|"-"|"05-11-2009"
"Rei Agro"|"Interim"|"10.00"|"26-10-2009"|"06-11-2009"|"05-11-2009"
"Relaxo Footwear"|"Interim"|"10.00"|"22-10-2009"|"06-11-2009"|"05-11-2009"
"Visaka Ind"|"Interim"|"15.00"|"26-10-2009"|"06-11-2009"|"05-11-2009"
"Nestle"|"Interim"|"270.00"|"15-10-2009"|"05-11-2009"|"04-11-2009"
"Page Industries"|"Interim"|"60.00"|"14-10-2009"|"05-11-2009"|"04-11-2009"
"Aarvee Denim"|"Interim"|"5.00"|"20-10-2009"|"03-11-2009"|"30-10-2009"
"CG Power"|"Interim"|"40.00"|"15-10-2009"|"03-11-2009"|"30-10-2009"
"Dabur India"|"Interim"|"75.00"|"14-10-2009"|"03-11-2009"|"30-10-2009"
"HCL Tech"|"Interim"|"50.00"|"15-10-2009"|"03-11-2009"|"30-10-2009"
"Intl Conveyor"|"Interim"|"10.00"|"21-10-2009"|"03-11-2009"|"30-10-2009"
"Ipca Labs"|"Interim"|"50.00"|"12-10-2009"|"03-11-2009"|"30-10-2009"
"Ramco Cements"|"Interim"|"150.00"|"15-10-2009"|"03-11-2009"|"30-10-2009"
"Marico"|"Interim"|"30.00"|"22-10-2009"|"03-11-2009"|"30-10-2009"
"Ramcoind"|"Interim"|"45.00"|"16-10-2009"|"03-11-2009"|"30-10-2009"
"Vinati Organics"|"Interim"|"15.00"|"21-10-2009"|"03-11-2009"|"30-10-2009"
"CenturyPlyboard"|"Interim"|"75.00"|"21-10-2009"|"31-10-2009"|"29-10-2009"
"Gateway Distri"|"Interim"|"15.00"|"15-10-2009"|"30-10-2009"|"29-10-2009"
"GMM Pfaudler"|"Interim"|"35.00"|"16-10-2009"|"31-10-2009"|"29-10-2009"
"Global Offshore"|"Interim"|"8.00"|"20-10-2009"|"30-10-2009"|"29-10-2009"
"Jaiprakash Asso"|"Interim"|"27.00"|"15-10-2009"|"30-10-2009"|"29-10-2009"
"Jayshree Chem"|"Interim"|"10.00"|"20-10-2009"|"30-10-2009"|"29-10-2009"
"JVL Agro Ind"|"Final"|"10.00"|"21-10-2009"|"-"|"29-10-2009"
"Rallis India"|"Interim"|"80.00"|"20-10-2009"|"30-10-2009"|"29-10-2009"
"Refex Ind"|"Final"|"1.00"|"02-07-2009"|"-"|"29-10-2009"
"Indag Rubber"|"Interim"|"15.00"|"16-10-2009"|"29-10-2009"|"28-10-2009"
"Monsanto India"|"Interim"|"100.00"|"20-10-2009"|"29-10-2009"|"28-10-2009"
"TCS"|"Interim"|"200.00"|"20-10-2009"|"29-10-2009"|"28-10-2009"
"Exide Ind"|"Interim"|"60.00"|"12-10-2009"|"28-10-2009"|"27-10-2009"
"Unichem Labs"|"Interim"|"60.00"|"08-10-2009"|"28-10-2009"|"27-10-2009"
"Asian Paints"|"Interim"|"85.00"|"30-09-2009"|"27-10-2009"|"26-10-2009"
"Arvind Remedies"|"Final"|"5.00"|"01-06-2009"|"-"|"23-10-2009"
"Astral Poly Tec"|"Interim"|"10.00"|"14-10-2009"|"24-10-2009"|"22-10-2009"
"Oudh Sugar Mill"|"Final"|"15.00"|"01-09-2009"|"-"|"21-10-2009"
"Sonata"|"Interim"|"90.00"|"05-10-2009"|"21-10-2009"|"20-10-2009"
"Nakoda"|"Interim"|"7.00"|"30-09-2009"|"20-10-2009"|"16-10-2009"
"Reliance"|"Final"|"130.00"|"07-10-2009"|"-"|"16-10-2009"
"Gillette India"|"Final"|"125.00"|"01-09-2009"|"-"|"15-10-2009"
"Infosys"|"Interim"|"200.00"|"22-09-2009"|"16-10-2009"|"15-10-2009"
"Greaves Cotton"|"Final"|"10.00"|"10-08-2009"|"-"|"14-10-2009"
"Bajaj Steel"|"Final"|"20.00"|"16-09-2009"|"-"|"08-10-2009"
"Gammon India"|"Final"|"30.00"|"10-07-2009"|"-"|"07-10-2009"
"Shree Renuka"|"Interim"|"100.00"|"23-09-2009"|"07-10-2009"|"06-10-2009"
"Aarti Ind"|"Final"|"24.00"|"28-05-2009"|"-"|"29-09-2009"
"P and G"|"Final"|"225.00"|"28-08-2009"|"-"|"29-09-2009"
"Sintex Ind"|"Final"|"55.00"|"11-05-2009"|"-"|"25-09-2009"
"Anus Labs"|"Final"|"8.00"|"01-07-2009"|"-"|"24-09-2009"
"Asahi Songwon"|"Final"|"10.00"|"10-09-2009"|"-"|"24-09-2009"
"Flex Foods"|"Final"|"20.00"|"04-08-2009"|"-"|"24-09-2009"
"GEE"|"Final"|"15.00"|"30-06-2009"|"-"|"24-09-2009"
"Hipolin"|"Final"|"10.00"|"07-09-2009"|"-"|"24-09-2009"
"Inani Marbles"|"Final"|"10.00"|"13-07-2009"|"-"|"24-09-2009"
"Jupiter Bio"|"Final"|"20.00"|"31-08-2009"|"-"|"24-09-2009"
"Kwality"|"Final"|"10.00"|"07-09-2009"|"-"|"24-09-2009"
"KS Oils"|"Final"|"18.00"|"07-09-2009"|"-"|"24-09-2009"
"Spectacle"|"Final"|"5.00"|"27-04-2009"|"-"|"24-09-2009"
"IZMO"|"Final"|"12.50"|"02-09-2009"|"-"|"24-09-2009"
"Medi-Caps"|"Final"|"15.00"|"05-08-2009"|"-"|"24-09-2009"
"Manjeera Const"|"Final"|"12.00"|"02-07-2009"|"-"|"24-09-2009"
"Munoth Capital"|"Final"|"3.00"|"09-06-2009"|"-"|"24-09-2009"
"E-Land Apparel"|"Final"|"6.00"|"30-06-2009"|"-"|"24-09-2009"
"Madhucon Proj"|"Final"|"40.00"|"27-08-2009"|"-"|"24-09-2009"
"Anik Industries"|"Final"|"6.00"|"04-09-2009"|"-"|"24-09-2009"
"Mold Tek Tech"|"Final"|"20.00"|"02-09-2009"|"-"|"24-09-2009"
"Polyplex Corp"|"Final"|"70.00"|"01-07-2009"|"-"|"24-09-2009"
"Ranklin Solutio"|"Final"|"5.00"|"06-07-2009"|"-"|"24-09-2009"
"Shilpa"|"Final"|"25.00"|"01-09-2009"|"-"|"24-09-2009"
"Shivalik Bimeta"|"Final"|"12.50"|"02-09-2009"|"-"|"24-09-2009"
"Steel Exchange"|"Final"|"10.00"|"01-07-2009"|"-"|"24-09-2009"
"Syncom Formula"|"Final"|"5.00"|"31-08-2009"|"-"|"24-09-2009"
"Vama Ind"|"Final"|"2.00"|"28-08-2009"|"-"|"24-09-2009"
"Sacheta Metals"|"Final"|"2.50"|"07-09-2009"|"-"|"24-09-2009"
"SPML Infra"|"Final"|"60.00"|"01-07-2009"|"-"|"24-09-2009"
"Prime Property"|"Final"|"30.00"|"03-08-2009"|"-"|"24-09-2009"
"Tyche Ind"|"Final"|"5.00"|"15-09-2009"|"-"|"24-09-2009"
"Trinethra Infra"|"Final"|"5.00"|"04-08-2009"|"-"|"24-09-2009"
"Vivimed Labs"|"Final"|"15.00"|"02-07-2009"|"-"|"24-09-2009"
"Ecoboard Inds"|"Final"|"10.00"|"24-06-2009"|"-"|"24-09-2009"
"Ad Manum Fin"|"Final"|"10.00"|"25-08-2009"|"-"|"23-09-2009"
"Alka Secur"|"Final"|"5.00"|"07-09-2009"|"-"|"23-09-2009"
"Akar Auto Indus"|"Final"|"10.00"|"04-09-2009"|"-"|"23-09-2009"
"Birla Precision"|"Final"|"5.00"|"01-09-2009"|"-"|"23-09-2009"
"Barak Vally Cem"|"Final"|"10.00"|"02-07-2009"|"-"|"23-09-2009"
"Geodesic"|"Final"|"40.00"|"02-09-2009"|"-"|"23-09-2009"
"Country Club"|"Final"|"20.00"|"02-07-2009"|"-"|"23-09-2009"
"Panoramic Uni"|"Final"|"50.00"|"02-09-2009"|"-"|"23-09-2009"
"Choice Internat"|"Final"|"1.00"|"26-08-2009"|"-"|"23-09-2009"
"Celestial Bio"|"Final"|"5.00"|"05-08-2009"|"-"|"23-09-2009"
"Lancor Holdings"|"Final"|"50.00"|"08-09-2009"|"-"|"23-09-2009"
"D & H India"|"Final"|"10.00"|"10-08-2009"|"-"|"23-09-2009"
"Fact Enterprise"|"Final"|"1.00"|"03-07-2009"|"-"|"23-09-2009"
"Gowra Leasing"|"Final"|"12.00"|"29-06-2009"|"-"|"23-09-2009"
"Hisar Metal"|"Final"|"10.00"|"02-07-2009"|"-"|"23-09-2009"
"JagsonpalPharma"|"Final"|"5.00"|"02-07-2009"|"-"|"23-09-2009"
"Kitex Garments"|"Final"|"25.00"|"03-07-2009"|"-"|"23-09-2009"
"KPT Industries"|"Final"|"20.00"|"26-05-2009"|"-"|"23-09-2009"
"The Byke Hosp"|"Final"|"2.00"|"26-08-2009"|"-"|"23-09-2009"
"Murli"|"Final"|"20.00"|"14-09-2009"|"-"|"23-09-2009"
"Marg"|"Final"|"20.00"|"01-07-2009"|"-"|"23-09-2009"
"Brahmaputra"|"Final"|"5.00"|"24-06-2009"|"-"|"23-09-2009"
"Ankur Drugs"|"Final"|"22.50"|"02-09-2009"|"-"|"23-09-2009"
"Mount Shivalik"|"Final"|"10.00"|"31-08-2009"|"-"|"23-09-2009"
"Net 4 India"|"Final"|"10.00"|"02-07-2009"|"-"|"23-09-2009"
"Omax Autos"|"Final"|"10.00"|"29-06-2009"|"-"|"23-09-2009"
"Ortin Labs"|"Final"|"8.00"|"02-09-2009"|"-"|"23-09-2009"
"PBA Infra"|"Final"|"20.00"|"25-08-2009"|"-"|"23-09-2009"
"Pioneer Distill"|"Final"|"20.00"|"29-06-2009"|"-"|"23-09-2009"
"Panama Petro"|"Final"|"40.00"|"30-06-2009"|"-"|"23-09-2009"
"aurionPro Sol"|"Final"|"17.50"|"01-07-2009"|"-"|"23-09-2009"
"Rajesh Exports"|"Final"|"60.00"|"30-06-2009"|"-"|"23-09-2009"
"KGN Industries"|"Final"|"1.00"|"22-07-2009"|"-"|"23-09-2009"
"Rathi Steel"|"Final"|"3.00"|"07-09-2009"|"-"|"23-09-2009"
"Shivam Auto"|"Final"|"15.00"|"29-06-2009"|"-"|"23-09-2009"
"Sri Adhikari"|"Final"|"6.00"|"01-07-2009"|"-"|"23-09-2009"
"Ashtavinayak"|"Final"|"12.00"|"02-07-2009"|"-"|"23-09-2009"
"Sanwaria Consum"|"Final"|"15.00"|"23-06-2009"|"-"|"23-09-2009"
"Savera Ind"|"Final"|"10.00"|"03-07-2009"|"-"|"23-09-2009"
"Sarla Performan"|"Final"|"35.00"|"09-07-2009"|"-"|"23-09-2009"
"GP Petroleums"|"Final"|"1.00"|"02-07-2009"|"-"|"23-09-2009"
"SMS Pharma"|"Final"|"20.00"|"10-08-2009"|"-"|"23-09-2009"
"Sarup Ind"|"Final"|"12.00"|"01-07-2009"|"-"|"23-09-2009"
"Alchemist"|"Final"|"20.00"|"01-09-2009"|"-"|"23-09-2009"
"Tulip Telecom"|"Final"|"40.00"|"29-06-2009"|"-"|"23-09-2009"
"Tanla Solutions"|"Final"|"50.00"|"03-09-2009"|"-"|"23-09-2009"
"Coral Hub"|"Final"|"12.50"|"01-07-2009"|"-"|"23-09-2009"
"Assam Company"|"Final"|"15.00"|"08-09-2009"|"-"|"22-09-2009"
"IM+ Capitals"|"Final"|"25.00"|"02-07-2009"|"-"|"22-09-2009"
"Bartronics"|"Final"|"10.00"|"07-05-2009"|"-"|"22-09-2009"
"Bhagyanagar Ind"|"Final"|"20.00"|"29-06-2009"|"-"|"22-09-2009"
"Competent Auto"|"Final"|"10.00"|"03-09-2009"|"-"|"22-09-2009"
"Bheema Cements"|"Final"|"12.00"|"30-06-2009"|"-"|"22-09-2009"
"DLF"|"Final"|"100.00"|"31-07-2009"|"-"|"22-09-2009"
"Cranes Software"|"Final"|"10.00"|"01-07-2009"|"-"|"22-09-2009"
"Eldeco Housing"|"Final"|"10.00"|"02-07-2009"|"-"|"22-09-2009"
"FIEM Ind"|"Final"|"25.00"|"13-08-2009"|"-"|"22-09-2009"
"GEI Industrial"|"Final"|"10.00"|"01-07-2009"|"-"|"22-09-2009"
"Genesys Int"|"Final"|"20.00"|"11-08-2009"|"-"|"22-09-2009"
"Baba Arts"|"Final"|"25.00"|"01-07-2009"|"-"|"22-09-2009"
"Global Offshore"|"Final"|"4.00"|"18-08-2009"|"-"|"22-09-2009"
"Indiabulls"|"Final"|"100.00"|"08-06-2009"|"-"|"22-09-2009"
"IKF Finance"|"Final"|"10.00"|"02-09-2009"|"-"|"22-09-2009"
"Indiabulls Vent"|"Final"|"100.00"|"29-06-2009"|"-"|"22-09-2009"
"Jaiprakash Asso"|"Final"|"20.00"|"08-06-2009"|"-"|"22-09-2009"
"Jindal Photo"|"Final"|"10.00"|"04-09-2009"|"-"|"22-09-2009"
"Kiri Industries"|"Final"|"15.00"|"02-07-2009"|"-"|"22-09-2009"
"Karuturi Global"|"Final"|"10.00"|"27-08-2009"|"-"|"22-09-2009"
"Koutons Retail"|"Final"|"10.00"|"01-07-2009"|"-"|"22-09-2009"
"Kamadgiri"|"Final"|"10.00"|"01-07-2009"|"-"|"22-09-2009"
"Mastek"|"Final"|"150.00"|"23-07-2009"|"-"|"22-09-2009"
"United Spirits"|"Final"|"20.00"|"31-07-2009"|"-"|"22-09-2009"
"JSW Ispat Speci"|"Final"|"50.00"|"01-07-2009"|"-"|"22-09-2009"
"Neo Corp"|"Final"|"5.00"|"01-07-2009"|"-"|"22-09-2009"
"Sahyadri Ind"|"Final"|"20.00"|"29-06-2009"|"-"|"22-09-2009"
"Ajmera Realty"|"Final"|"11.00"|"30-06-2009"|"-"|"22-09-2009"
"Surana Telecom"|"Final"|"15.00"|"29-06-2009"|"-"|"22-09-2009"
"Spanco"|"Final"|"5.00"|"16-07-2009"|"-"|"22-09-2009"
"Tirupati Foam"|"Final"|"20.00"|"14-09-2009"|"-"|"22-09-2009"
"Technocraft Ind"|"Final"|"5.00"|"02-09-2009"|"-"|"22-09-2009"
"Vamshi Rubber"|"Final"|"5.00"|"30-06-2009"|"-"|"22-09-2009"
"Weizmann"|"Final"|"5.00"|"19-08-2009"|"-"|"22-09-2009"
"Zenith Infotech"|"Final"|"20.00"|"25-08-2009"|"-"|"22-09-2009"
"Alufluoride"|"Final"|"12.00"|"14-07-2009"|"-"|"18-09-2009"
"Atlas Cycles"|"Final"|"45.00"|"28-08-2009"|"-"|"18-09-2009"
"Advanced Micron"|"Final"|"10.00"|"22-06-2009"|"-"|"18-09-2009"
"Asian Star"|"Final"|"20.00"|"20-08-2009"|"-"|"18-09-2009"
"Basant Agro Tec"|"Final"|"8.00"|"02-07-2009"|"-"|"18-09-2009"
"Compact Disc"|"Final"|"20.00"|"04-09-2009"|"-"|"18-09-2009"
"Chaman Lal Seti"|"Final"|"15.00"|"21-08-2009"|"-"|"18-09-2009"
"Cybertech"|"Final"|"10.00"|"01-07-2009"|"-"|"18-09-2009"
"Elegant Marble"|"Final"|"20.00"|"19-08-2009"|"-"|"18-09-2009"
"EPIC Energy"|"Final"|"7.50"|"04-09-2009"|"-"|"18-09-2009"
"Grabal Alok Imp"|"Final"|"8.00"|"05-08-2009"|"-"|"18-09-2009"
"Ganesh Housing"|"Final"|"18.00"|"29-06-2009"|"-"|"18-09-2009"
"Granules India"|"Final"|"12.50"|"27-07-2009"|"-"|"18-09-2009"
"Good Luck"|"Final"|"15.00"|"01-07-2009"|"-"|"18-09-2009"
"Garden Silk"|"Final"|"15.00"|"03-09-2009"|"-"|"18-09-2009"
"Kakatiya Cement"|"Final"|"27.00"|"24-08-2009"|"-"|"18-09-2009"
"Kilburn Engg"|"Final"|"20.00"|"29-06-2009"|"-"|"18-09-2009"
"Kamanwala"|"Final"|"10.00"|"28-05-2009"|"-"|"18-09-2009"
"Lahoti Over"|"Final"|"10.00"|"26-08-2009"|"-"|"18-09-2009"
"ICSA"|"Final"|"70.00"|"18-08-2009"|"-"|"18-09-2009"
"Mangalore Chem"|"Final"|"7.00"|"03-08-2009"|"-"|"18-09-2009"
"Micro Tech"|"Final"|"10.00"|"11-09-2009"|"-"|"18-09-2009"
"Nahar Capital"|"Final"|"10.00"|"15-06-2009"|"-"|"18-09-2009"
"Nahar Poly Film"|"Final"|"7.00"|"15-06-2009"|"-"|"18-09-2009"
"Nahar Ent"|"Final"|"10.00"|"22-06-2009"|"-"|"18-09-2009"
"Nahar Spinning"|"Final"|"10.00"|"16-06-2009"|"-"|"18-09-2009"
"Opto Circuits"|"Final"|"40.00"|"19-06-2009"|"-"|"18-09-2009"
"Parekh Aluminex"|"Final"|"25.00"|"30-06-2009"|"-"|"18-09-2009"
"Rapicut Carbide"|"Final"|"12.00"|"05-08-2009"|"-"|"18-09-2009"
"Rajvir Ind"|"Final"|"20.00"|"01-07-2009"|"-"|"18-09-2009"
"Shipping Corp"|"Final"|"65.00"|"15-06-2009"|"-"|"18-09-2009"
"Shalibhadra Fin"|"Final"|"7.00"|"10-09-2009"|"-"|"18-09-2009"
"Star Paper"|"Final"|"15.00"|"24-06-2009"|"-"|"18-09-2009"
"Tricom India"|"Final"|"10.00"|"25-06-2009"|"-"|"18-09-2009"
"Carol Info"|"Final"|"20.00"|"01-07-2009"|"-"|"18-09-2009"
"ABG Shipyard"|"Final"|"20.00"|"22-06-2009"|"-"|"17-09-2009"
"Ahluwalia"|"Final"|"35.00"|"02-07-2009"|"-"|"17-09-2009"
"Alphageo"|"Final"|"15.00"|"29-06-2009"|"-"|"17-09-2009"
"Autoline Ind"|"Final"|"10.00"|"17-06-2009"|"-"|"17-09-2009"
"Acknit Industri"|"Final"|"15.00"|"25-08-2009"|"-"|"17-09-2009"
"AMD Industries"|"Final"|"10.00"|"27-04-2009"|"-"|"17-09-2009"
"Anil"|"Final"|"10.00"|"03-07-2009"|"-"|"17-09-2009"
"Ansal Propertie"|"Final"|"10.00"|"25-06-2009"|"-"|"17-09-2009"
"BEML"|"Final"|"120.00"|"29-06-2009"|"-"|"17-09-2009"
"Bilcare"|"Final"|"25.00"|"02-07-2009"|"-"|"17-09-2009"
