"0"|"1"|"2"|"3"|"4"|"5"
"COMPANY NAME"|"DIVIDEND"|"DIVIDEND"|"DATE"|"DATE"|"DATE"
"COMPANY NAME"|"Type"|"%"|"Announcement"|"Record"|"Ex-Dividend"
"Nectar Life"|"Final"|"10.00"|"09-08-2012"|"-"|"20-09-2012"
"Navneet"|"Final"|"40.00"|"24-08-2012"|"-"|"20-09-2012"
"Neo Corp"|"Final"|"5.00"|"05-06-2012"|"-"|"20-09-2012"
"Parekh Aluminex"|"Final"|"40.00"|"27-08-2012"|"-"|"20-09-2012"
"Piccadilly Agro"|"Final"|"10.00"|"26-05-2012"|"-"|"20-09-2012"
"Polyplex Corp"|"Final"|"40.00"|"30-05-2012"|"-"|"20-09-2012"
"Paramount Cosme"|"Final"|"5.00"|"29-08-2012"|"-"|"20-09-2012"
"PVR"|"Final"|"20.00"|"29-05-2012"|"-"|"20-09-2012"
"Rupa and Comp"|"Final"|"150.00"|"29-05-2012"|"-"|"20-09-2012"
"KGN Industries"|"Final"|"1.00"|"21-08-2012"|"-"|"20-09-2012"
"Ruchinfra"|"Final"|"6.00"|"16-08-2012"|"-"|"20-09-2012"
"Ruttonsha Intl"|"Final"|"7.50"|"28-05-2012"|"-"|"20-09-2012"
"Ruchi Soya"|"Final"|"16.00"|"23-07-2012"|"-"|"20-09-2012"
"Sri Adhikari"|"Final"|"6.00"|"30-08-2012"|"-"|"20-09-2012"
"Suryalakshmi Co"|"Final"|"25.00"|"17-05-2012"|"-"|"20-09-2012"
"SEL"|"Final"|"10.00"|"13-08-2012"|"-"|"20-09-2012"
"Shalibhadra Fin"|"Final"|"8.00"|"02-07-2012"|"-"|"20-09-2012"
"Simran Farms"|"Final"|"8.00"|"31-05-2012"|"-"|"20-09-2012"
"Syncom Formula"|"Final"|"6.00"|"14-08-2012"|"-"|"20-09-2012"
"Sangam India"|"Final"|"10.00"|"19-05-2012"|"-"|"20-09-2012"
"Sumeet Ind"|"Final"|"4.00"|"06-08-2012"|"-"|"20-09-2012"
"Sundaram Multi"|"Final"|"6.62"|"31-05-2012"|"-"|"20-09-2012"
"GP Petroleums"|"Final"|"0.20"|"30-05-2012"|"-"|"20-09-2012"
"SP Capital Fin"|"Final"|"2.00"|"31-05-2012"|"-"|"20-09-2012"
"Shakti Pumps"|"Final"|"10.00"|"08-08-2012"|"-"|"20-09-2012"
"Ajmera Realty"|"Final"|"17.00"|"31-07-2012"|"-"|"20-09-2012"
"Shardul Sec"|"Final"|"6.00"|"22-05-2012"|"-"|"20-09-2012"
"Sarup Ind"|"Final"|"15.00"|"29-05-2012"|"-"|"20-09-2012"
"STC India"|"Final"|"20.00"|"04-06-2012"|"-"|"20-09-2012"
"Technocraft Ind"|"Final"|"10.00"|"29-05-2012"|"-"|"20-09-2012"
"Tulsyan NEC"|"Final"|"15.00"|"14-08-2012"|"-"|"20-09-2012"
"Tirupati Sarjan"|"Final"|"11.00"|"17-08-2012"|"-"|"20-09-2012"
"Time Techno"|"Final"|"45.00"|"26-05-2012"|"-"|"20-09-2012"
"VBC Ferro"|"Final"|"30.00"|"25-05-2012"|"-"|"20-09-2012"
"Venus Remedies"|"Final"|"30.00"|"21-06-2012"|"-"|"20-09-2012"
"Vijay Shanthi"|"Final"|"8.00"|"31-05-2012"|"-"|"20-09-2012"
"Vikram Thermo"|"Final"|"15.00"|"06-08-2012"|"-"|"20-09-2012"
"Zylog Systems"|"Final"|"100.00"|"26-05-2012"|"-"|"20-09-2012"
"Zen Tech"|"Final"|"65.00"|"26-05-2012"|"-"|"20-09-2012"
"Ansal Buildwell"|"Final"|"15.00"|"14-08-2012"|"-"|"18-09-2012"
"Allied Digital"|"Final"|"5.00"|"28-08-2012"|"-"|"18-09-2012"
"Asahi Songwon"|"Final"|"22.50"|"13-08-2012"|"-"|"18-09-2012"
"Acropetal Tech"|"Final"|"12.00"|"29-05-2012"|"-"|"18-09-2012"
"Bharat Bhushan"|"Final"|"5.00"|"16-05-2012"|"-"|"18-09-2012"
"BLB"|"Final"|"10.00"|"28-08-2012"|"-"|"18-09-2012"
"Bharat Rasayan"|"Final"|"12.00"|"28-08-2012"|"-"|"18-09-2012"
"Tata Steel BSL"|"Final"|"25.00"|"31-07-2012"|"-"|"18-09-2012"
"Chandra Prabhu"|"Final"|"10.00"|"28-08-2012"|"-"|"18-09-2012"
"Daikaffil Chem"|"Final"|"5.00"|"27-08-2012"|"-"|"18-09-2012"
"Dynamatic Tech"|"Final"|"20.00"|"06-08-2012"|"-"|"18-09-2012"
"First Leasing"|"Final"|"18.00"|"28-05-2012"|"-"|"18-09-2012"
"GRM Overseas"|"Final"|"20.00"|"30-05-2012"|"-"|"18-09-2012"
"Hind Copper"|"Final"|"20.00"|"29-05-2012"|"-"|"18-09-2012"
"Jaiprakash Asso"|"Final"|"25.00"|"30-05-2012"|"-"|"18-09-2012"
"Jaypee Infra"|"Final"|"5.00"|"17-05-2012"|"-"|"18-09-2012"
"JagranPrakashan"|"Final"|"175.00"|"26-05-2012"|"-"|"18-09-2012"
"Kakatiya Cement"|"Final"|"27.00"|"21-08-2012"|"-"|"18-09-2012"
"KCP Sugar"|"Final"|"70.00"|"11-05-2012"|"-"|"18-09-2012"
"Kkalpana Ind"|"Final"|"22.00"|"24-08-2012"|"-"|"18-09-2012"
"Kaveri Seed"|"Final"|"40.00"|"26-05-2012"|"-"|"18-09-2012"
"Kavveri Telecom"|"Final"|"15.00"|"31-05-2012"|"-"|"18-09-2012"
"Lakshmi Prec"|"Final"|"15.00"|"23-05-2012"|"-"|"18-09-2012"
"Mukesh Babu Fin"|"Final"|"10.00"|"13-08-2012"|"-"|"18-09-2012"
"Mangalore Chem"|"Final"|"12.00"|"14-08-2012"|"-"|"18-09-2012"
"C Mahendra Expo"|"Final"|"8.00"|"29-08-2012"|"-"|"18-09-2012"
"Nahar Capital"|"Final"|"30.00"|"30-05-2012"|"-"|"18-09-2012"
"Nahar Poly Film"|"Final"|"10.00"|"30-05-2012"|"-"|"18-09-2012"
"Orient Bell"|"Final"|"15.00"|"31-05-2012"|"-"|"18-09-2012"
"Patels Airtemp"|"Final"|"20.00"|"26-05-2012"|"-"|"18-09-2012"
"PMC Fincorp"|"Final"|"5.00"|"31-08-2012"|"-"|"18-09-2012"
"Patel Integrate"|"Final"|"12.00"|"30-08-2012"|"-"|"18-09-2012"
"RPP Infra Proj"|"Final"|"5.00"|"28-08-2012"|"-"|"18-09-2012"
"Rainbow Papers"|"Final"|"20.00"|"24-05-2012"|"-"|"18-09-2012"
"Remi Process"|"Final"|"6.00"|"30-05-2012"|"-"|"18-09-2012"
"Sunraj Diamond"|"Final"|"10.00"|"16-08-2012"|"-"|"18-09-2012"
"Paisalo Digital"|"Final"|"10.00"|"23-05-2012"|"-"|"18-09-2012"
"Supreme Infra"|"Final"|"12.50"|"17-07-2012"|"-"|"18-09-2012"
"Samkrg Pistons"|"Final"|"35.00"|"26-05-2012"|"-"|"18-09-2012"
"Steel Str Wheel"|"Final"|"15.00"|"29-05-2012"|"-"|"18-09-2012"
"TCP"|"Final"|"10.00"|"31-08-2012"|"-"|"18-09-2012"
"TVS Srichakra"|"Final"|"135.00"|"26-05-2012"|"-"|"18-09-2012"
"Vikas Ecotech"|"Final"|"5.00"|"10-09-2012"|"-"|"18-09-2012"
"Vimal Oils"|"Final"|"12.00"|"28-08-2012"|"-"|"18-09-2012"
"63 Moons Tech"|"Final"|"100.00"|"30-05-2012"|"-"|"18-09-2012"
"Ambika Cotton"|"Final"|"30.00"|"29-05-2012"|"-"|"17-09-2012"
"Aseem Global"|"Final"|"1.00"|"14-08-2012"|"-"|"17-09-2012"
"Ansal Housing"|"Final"|"10.00"|"26-05-2012"|"-"|"17-09-2012"
"Assoc Rubber"|"Final"|"40.00"|"10-09-2012"|"-"|"17-09-2012"
"Beardsell"|"Final"|"10.00"|"14-08-2012"|"-"|"17-09-2012"
"Hemang Resource"|"Final"|"7.50"|"30-04-2012"|"-"|"17-09-2012"
"Balmer Invest"|"Final"|"100.00"|"18-05-2012"|"-"|"17-09-2012"
"Force Motors"|"Final"|"100.00"|"19-05-2012"|"-"|"17-09-2012"
"CCL Products"|"Final"|"50.00"|"13-08-2012"|"-"|"17-09-2012"
"Cox & Kings"|"Final"|"20.00"|"13-08-2012"|"-"|"17-09-2012"
"Coral Labs"|"Final"|"15.00"|"14-08-2012"|"-"|"17-09-2012"
"CORE Education"|"Final"|"30.00"|"01-05-2012"|"-"|"17-09-2012"
"Diamond Power"|"Final"|"40.00"|"13-08-2012"|"-"|"17-09-2012"
"Divyashakti"|"Final"|"15.00"|"05-06-2012"|"-"|"17-09-2012"
"DS Kulkarni"|"Final"|"10.00"|"23-05-2012"|"-"|"17-09-2012"
"Ellenbarrie Ind"|"Final"|"5.00"|"13-09-2012"|"-"|"17-09-2012"
"Satra Prop"|"Final"|"5.00"|"30-05-2012"|"-"|"17-09-2012"
"Emmbi Ind"|"Final"|"3.00"|"29-05-2012"|"-"|"17-09-2012"
"Elder Pharma"|"Final"|"30.00"|"09-08-2012"|"-"|"17-09-2012"
"Greaves Cotton"|"Interim"|"15.00"|"06-09-2012"|"18-09-2012"|"17-09-2012"
"Gujarat Apollo"|"Final"|"25.00"|"13-08-2012"|"-"|"17-09-2012"
"Goenka Diamond"|"Final"|"10.00"|"29-05-2012"|"-"|"17-09-2012"
"Gammon India"|"Final"|"10.00"|"14-08-2012"|"-"|"17-09-2012"
"Guj Intrux"|"Final"|"10.00"|"29-05-2012"|"-"|"17-09-2012"
"Gallantt Ispat"|"Final"|"5.00"|"14-08-2012"|"-"|"17-09-2012"
"Guj Mineral"|"Final"|"150.00"|"25-05-2012"|"-"|"17-09-2012"
"Guj NRE Coke"|"Final"|"5.00"|"28-05-2012"|"-"|"17-09-2012"
"Guj NRE (DVR)"|"Final"|"5.00"|"28-05-2012"|"-"|"17-09-2012"
"India Gelatine"|"Final"|"25.00"|"01-08-2012"|"-"|"17-09-2012"
"Insecticides"|"Final"|"25.00"|"26-05-2012"|"-"|"17-09-2012"
"Intec Capital"|"Final"|"5.00"|"06-08-2012"|"-"|"17-09-2012"
"Kaycee Ind"|"Final"|"10.00"|"29-08-2012"|"-"|"17-09-2012"
"Lypsa Gems"|"Final"|"5.00"|"22-08-2012"|"-"|"17-09-2012"
"Lohia Sec"|"Final"|"2.00"|"30-05-2012"|"-"|"17-09-2012"
"United Spirits"|"Final"|"25.00"|"30-05-2012"|"-"|"17-09-2012"
"Multiplus Hold"|"Final"|"2.00"|"31-05-2012"|"-"|"17-09-2012"
"Modern Home"|"Final"|"10.00"|"05-06-2012"|"-"|"17-09-2012"
"Midfield Ind"|"Final"|"25.00"|"22-08-2012"|"-"|"17-09-2012"
"Mirza Intl"|"Final"|"25.00"|"28-05-2012"|"-"|"17-09-2012"
"Trident Tools"|"Final"|"3.00"|"14-05-2012"|"-"|"17-09-2012"
"Nacl Industries"|"Final"|"15.00"|"19-05-2012"|"-"|"17-09-2012"
"Marathon Realty"|"Final"|"40.00"|"31-05-2012"|"-"|"17-09-2012"
"Reliance Chemo"|"Final"|"10.00"|"26-05-2012"|"-"|"17-09-2012"
"Rishabh Digha"|"Final"|"15.00"|"03-09-2012"|"-"|"17-09-2012"
"Rohit Ferro Tec"|"Final"|"5.00"|"31-05-2012"|"-"|"17-09-2012"
"Radico Khaitan"|"Final"|"40.00"|"30-05-2012"|"-"|"17-09-2012"
"Shilpa"|"Final"|"45.00"|"10-08-2012"|"-"|"17-09-2012"
"Super Crop Safe"|"Final"|"5.00"|"21-08-2012"|"-"|"17-09-2012"
"Sakthi Finance"|"Final"|"10.00"|"01-06-2012"|"-"|"17-09-2012"
"Indus Finance"|"Final"|"3.50"|"13-08-2012"|"-"|"17-09-2012"
"Solid Stone"|"Final"|"6.00"|"17-08-2012"|"-"|"17-09-2012"
"Sunil HitechEng"|"Final"|"12.00"|"16-08-2012"|"-"|"17-09-2012"
"Simmonds-Marsha"|"Final"|"25.00"|"25-07-2012"|"-"|"17-09-2012"
"Suven Life Sci"|"Final"|"30.00"|"14-08-2012"|"-"|"17-09-2012"
"Shahi Shipping"|"Final"|"1.00"|"14-08-2012"|"-"|"17-09-2012"
"Super Tannery"|"Final"|"5.00"|"31-05-2012"|"-"|"17-09-2012"
"Tyroon Tea"|"Final"|"10.00"|"03-09-2012"|"-"|"17-09-2012"
"Virinchi"|"Final"|"5.00"|"29-08-2012"|"-"|"17-09-2012"
"JMD Ventures"|"Final"|"10.00"|"16-08-2012"|"-"|"14-09-2012"
"Acknit Industri"|"Final"|"15.00"|"22-08-2012"|"-"|"14-09-2012"
"Andhra Sugar"|"Final"|"70.00"|"06-08-2012"|"-"|"14-09-2012"
"Blue Circle Ser"|"Final"|"5.00"|"16-08-2012"|"-"|"14-09-2012"
"Chetinad Cem"|"Final"|"75.00"|"29-05-2012"|"-"|"14-09-2012"
"Fairdeal Fila"|"Final"|"12.50"|"29-05-2012"|"-"|"14-09-2012"
"Goldcrest Fin"|"Final"|"10.00"|"13-08-2012"|"-"|"14-09-2012"
"Goldcrest Corp"|"Final"|"10.00"|"13-08-2012"|"-"|"14-09-2012"
"Haldyn Glass"|"Final"|"75.00"|"30-05-2012"|"-"|"14-09-2012"
"Hind Hardy"|"Final"|"50.00"|"17-04-2012"|"-"|"14-09-2012"
"Haryana Leather"|"Final"|"6.00"|"10-09-2012"|"-"|"14-09-2012"
"Hariyana Ship"|"Final"|"30.00"|"31-08-2012"|"-"|"14-09-2012"
"Inducto Stl"|"Final"|"30.00"|"13-08-2012"|"-"|"14-09-2012"
"Intrasoft Tech"|"Final"|"10.00"|"16-08-2012"|"-"|"14-09-2012"
"Jai Corp"|"Final"|"50.00"|"25-05-2012"|"-"|"14-09-2012"
"Jindal Hotels"|"Final"|"8.00"|"17-07-2012"|"-"|"14-09-2012"
"Consol Finvest"|"Final"|"5.00"|"02-07-2012"|"-"|"14-09-2012"
"KG Denim"|"Final"|"7.50"|"07-06-2012"|"-"|"14-09-2012"
"KRBL"|"Final"|"30.00"|"22-05-2012"|"-"|"14-09-2012"
"MCX India"|"Final"|"60.00"|"24-05-2012"|"-"|"14-09-2012"
"GB Global"|"Final"|"10.00"|"29-05-2012"|"-"|"14-09-2012"
"Minda Ind"|"Final"|"30.00"|"20-06-2012"|"-"|"14-09-2012"
"MSP Steel"|"Final"|"2.50"|"30-05-2012"|"-"|"14-09-2012"
"ONGC"|"Final"|"40.00"|"29-05-2012"|"-"|"14-09-2012"
"POONA DAL & OIL"|"Final"|"9.00"|"28-05-2012"|"-"|"14-09-2012"
"Rapicut Carbide"|"Final"|"30.00"|"28-05-2012"|"-"|"14-09-2012"
"Roto Pumps"|"Final"|"25.00"|"29-05-2012"|"-"|"14-09-2012"
"Shivam Auto"|"Final"|"32.00"|"25-05-2012"|"-"|"14-09-2012"
"Sudal Ind"|"Final"|"10.00"|"31-05-2012"|"-"|"14-09-2012"
"Poona Dal"|"Final"|"9.00"|"28-05-2012"|"-"|"14-09-2012"
"Spice Island"|"Final"|"7.50"|"30-05-2012"|"-"|"14-09-2012"
"Austin Eng"|"Final"|"25.00"|"29-05-2012"|"-"|"13-09-2012"
"Asian Granito"|"Final"|"10.00"|"14-08-2012"|"-"|"13-09-2012"
"Astec Life"|"Final"|"5.00"|"29-05-2012"|"-"|"13-09-2012"
"Arvind"|"Final"|"10.00"|"09-05-2012"|"-"|"13-09-2012"
"Andhra Petro"|"Final"|"5.00"|"19-05-2012"|"-"|"13-09-2012"
"Anil"|"Final"|"20.00"|"23-05-2012"|"-"|"13-09-2012"
"Ahmedabad St"|"Final"|"10.00"|"27-07-2012"|"-"|"13-09-2012"
"Bhansali Eng"|"Final"|"10.00"|"29-05-2012"|"-"|"13-09-2012"
"BGR Energy"|"Final"|"70.00"|"30-05-2012"|"-"|"13-09-2012"
"CHL"|"Final"|"10.00"|"09-08-2012"|"-"|"13-09-2012"
"Fermenta Bio"|"Final"|"150.00"|"29-05-2012"|"-"|"13-09-2012"
"Dutron Polymers"|"Final"|"12.00"|"10-09-2012"|"-"|"13-09-2012"
"Dishman Pharma"|"Final"|"60.00"|"31-07-2012"|"-"|"13-09-2012"
"Ecoplast"|"Final"|"12.00"|"28-05-2012"|"-"|"13-09-2012"
"Emmsons Intl"|"Final"|"25.00"|"16-08-2012"|"-"|"13-09-2012"
"Easun Reyrl"|"Final"|"10.00"|"16-08-2012"|"-"|"13-09-2012"
"Frontier Spring"|"Final"|"10.00"|"28-05-2012"|"-"|"13-09-2012"
"Munjal Auto Ind"|"Final"|"100.00"|"28-05-2012"|"-"|"13-09-2012"
"Gitanjali Gems"|"Final"|"30.00"|"22-05-2012"|"-"|"13-09-2012"
"Ganesh Housing"|"Final"|"12.00"|"14-08-2012"|"-"|"13-09-2012"
"Good Luck"|"Final"|"20.00"|"30-05-2012"|"-"|"13-09-2012"
"Globus Spirits"|"Final"|"12.00"|"26-05-2012"|"-"|"13-09-2012"
"Guj State Petro"|"Final"|"10.00"|"24-05-2012"|"-"|"13-09-2012"
"Hind Industries"|"Final"|"3.00"|"16-08-2012"|"-"|"13-09-2012"
"Harrisons Malay"|"Final"|"15.00"|"14-08-2012"|"-"|"13-09-2012"
"The Hi-Tech Gea"|"Final"|"25.00"|"28-05-2012"|"-"|"13-09-2012"
"GOCL Corp"|"Final"|"110.00"|"31-05-2012"|"-"|"13-09-2012"
"ISMT"|"Final"|"15.00"|"28-05-2012"|"-"|"13-09-2012"
"JBM Auto"|"Final"|"15.00"|"29-05-2012"|"-"|"13-09-2012"
"Envair Electro"|"Final"|"7.00"|"08-06-2012"|"-"|"13-09-2012"
"J Kumar Infra"|"Final"|"22.50"|"14-08-2012"|"-"|"13-09-2012"
"Maithan Alloys"|"Final"|"20.00"|"29-06-2012"|"-"|"13-09-2012"
"Mcnally Bh Engg"|"Final"|"10.00"|"01-06-2012"|"-"|"13-09-2012"
"Madhav Marbles"|"Final"|"10.00"|"13-08-2012"|"-"|"13-09-2012"
"MMTC Ltd"|"Final"|"25.00"|"28-08-2012"|"-"|"13-09-2012"
"Mold Tek Tech"|"Final"|"10.00"|"29-05-2012"|"-"|"13-09-2012"
"Mold-Tek Pack"|"Final"|"25.00"|"29-05-2012"|"-"|"13-09-2012"
"NCC"|"Final"|"15.00"|"29-05-2012"|"-"|"13-09-2012"
"NMDC"|"Final"|"250.00"|"28-05-2012"|"-"|"13-09-2012"
"National Plasti"|"Final"|"5.00"|"31-05-2012"|"-"|"13-09-2012"
"Noida Toll"|"Final"|"5.00"|"23-04-2012"|"-"|"13-09-2012"
"Orient Abrasive"|"Final"|"20.00"|"29-05-2012"|"-"|"13-09-2012"
"Orchid Pharma"|"Final"|"30.00"|"15-05-2012"|"-"|"13-09-2012"
"Shristi Infra"|"Final"|"2.00"|"29-05-2012"|"-"|"13-09-2012"
"PBM Polytex"|"Final"|"15.00"|"09-08-2012"|"-"|"13-09-2012"
"Provogue"|"Final"|"10.00"|"30-05-2012"|"-"|"13-09-2012"
"Poly Medicure"|"Final"|"30.00"|"29-05-2012"|"-"|"13-09-2012"
"Rico Auto"|"Final"|"15.00"|"31-05-2012"|"-"|"13-09-2012"
"Suraj"|"Final"|"15.00"|"06-08-2012"|"-"|"13-09-2012"
"Repro India"|"Final"|"100.00"|"30-05-2012"|"-"|"13-09-2012"
"Ruby Mills"|"Final"|"50.00"|"16-08-2012"|"-"|"13-09-2012"
"Ratnamani Metal"|"Final"|"150.00"|"29-05-2012"|"-"|"13-09-2012"
"Real Strips"|"Final"|"10.00"|"29-05-2012"|"-"|"13-09-2012"
"Sonal Adhesives"|"Final"|"5.00"|"06-08-2012"|"-"|"13-09-2012"
"Shree Ajit Pulp"|"Final"|"2.50"|"25-05-2012"|"-"|"13-09-2012"
"Sadbhav Engg"|"Final"|"60.00"|"25-05-2012"|"-"|"13-09-2012"
"Signet Ind"|"Final"|"5.00"|"31-05-2012"|"-"|"13-09-2012"
"Schablona India"|"Final"|"20.00"|"26-05-2012"|"-"|"13-09-2012"
"Superhouse"|"Final"|"15.00"|"30-05-2012"|"-"|"13-09-2012"
"Arihant Super"|"Final"|"2.00"|"06-08-2012"|"-"|"13-09-2012"
"Sun TV Network"|"Final"|"15.00"|"25-05-2012"|"-"|"13-09-2012"
"Tribhovandas"|"Final"|"7.50"|"31-05-2012"|"-"|"13-09-2012"
"Tilaknagar Ind"|"Final"|"8.00"|"29-05-2012"|"-"|"13-09-2012"
"Unichem Labs"|"Final"|"150.00"|"13-08-2012"|"-"|"13-09-2012"
"Swasti Vinayaka"|"Final"|"5.00"|"26-05-2012"|"-"|"13-09-2012"
"Vikas WSP"|"Final"|"100.00"|"16-07-2012"|"-"|"13-09-2012"
"Zodiac JRD-MKJ"|"Final"|"5.00"|"22-08-2012"|"-"|"13-09-2012"
"Assam Company"|"Final"|"5.00"|"31-08-2012"|"-"|"12-09-2012"
"Aban Offshore"|"Final"|"180.00"|"30-05-2012"|"-"|"12-09-2012"
"Hubtown"|"Final"|"10.00"|"30-05-2012"|"-"|"12-09-2012"
"Anant Raj"|"Final"|"20.00"|"30-05-2012"|"-"|"12-09-2012"
"BL Kashyap"|"Final"|"5.00"|"30-05-2012"|"-"|"12-09-2012"
"Compucom Soft"|"Final"|"15.00"|"28-05-2012"|"-"|"12-09-2012"
"Deltron"|"Final"|"5.00"|"13-08-2012"|"-"|"12-09-2012"
"GEE"|"Final"|"15.00"|"30-05-2012"|"-"|"12-09-2012"
"GOL Offshore"|"Final"|"25.00"|"26-05-2012"|"-"|"12-09-2012"
"Gayatri Project"|"Final"|"30.00"|"30-05-2012"|"-"|"12-09-2012"
"Sunteck Realty"|"Final"|"6.00"|"31-05-2012"|"-"|"12-09-2012"
"Kriti Ind"|"Final"|"15.00"|"28-05-2012"|"-"|"12-09-2012"
"Kriti Nutrients"|"Final"|"15.00"|"28-05-2012"|"-"|"12-09-2012"
"Kothari Product"|"Final"|"150.00"|"29-05-2012"|"-"|"12-09-2012"
"Kothari Petro"|"Final"|"5.00"|"02-08-2012"|"-"|"12-09-2012"
"Mazda"|"Final"|"40.00"|"06-08-2012"|"-"|"12-09-2012"
"Minda Corp"|"Final"|"30.00"|"01-06-2012"|"-"|"12-09-2012"
"Olympic Cards"|"Final"|"3.00"|"09-08-2012"|"-"|"12-09-2012"
"Omnitech Infoso"|"Final"|"28.00"|"30-05-2012"|"-"|"12-09-2012"
"PTC India"|"Final"|"15.00"|"30-05-2012"|"-"|"12-09-2012"
"Ras Resorts"|"Final"|"10.00"|"04-05-2012"|"-"|"12-09-2012"
"Southern Gas"|"Final"|"30.00"|"29-05-2012"|"-"|"12-09-2012"
"Tinplate"|"Final"|"8.50"|"26-04-2012"|"-"|"12-09-2012"
"Tamil Newsprint"|"Final"|"50.00"|"04-06-2012"|"-"|"12-09-2012"
"Vadilal Enter"|"Final"|"12.00"|"30-05-2012"|"-"|"12-09-2012"
"Vadilal Ind"|"Final"|"15.00"|"31-05-2012"|"-"|"12-09-2012"
"Arex Industries"|"Final"|"9.00"|"31-07-2012"|"-"|"11-09-2012"
"Donear Ind"|"Final"|"10.00"|"31-05-2012"|"-"|"11-09-2012"
"Ion Exchange"|"Final"|"20.00"|"25-05-2012"|"-"|"11-09-2012"
"Industrial Inv"|"Final"|"15.00"|"24-05-2012"|"-"|"11-09-2012"
"Jyoti"|"Final"|"10.00"|"24-05-2012"|"-"|"11-09-2012"
"Shriram EPC"|"Final"|"12.00"|"31-05-2012"|"-"|"11-09-2012"
"Savera Ind"|"Final"|"12.00"|"10-09-2012"|"-"|"11-09-2012"
"Sarla Performan"|"Final"|"50.00"|"29-05-2012"|"-"|"11-09-2012"
"Mangal Credit"|"Final"|"25.00"|"04-06-2012"|"-"|"11-09-2012"
"Unity Infraproj"|"Final"|"50.00"|"31-05-2012"|"-"|"11-09-2012"
"Balmer Lawrie"|"Final"|"280.00"|"26-05-2012"|"-"|"10-09-2012"
"Pradhin"|"Final"|"6.00"|"27-07-2012"|"-"|"10-09-2012"
"Fomento Resorts"|"Final"|"10.00"|"29-08-2012"|"-"|"10-09-2012"
"Himadri Special"|"Final"|"10.00"|"15-05-2012"|"-"|"10-09-2012"
"Jindal Steel"|"Final"|"160.00"|"27-04-2012"|"-"|"10-09-2012"
"Kamadgiri"|"Final"|"5.00"|"29-05-2012"|"-"|"10-09-2012"
"Orissa Minerals"|"Final"|"86.10"|"19-05-2012"|"-"|"10-09-2012"
"Sagar Cement"|"Final"|"30.00"|"15-05-2012"|"-"|"10-09-2012"
"Swan Energy"|"Final"|"15.00"|"17-08-2012"|"-"|"10-09-2012"
"Swarnasarita"|"Final"|"5.00"|"13-08-2012"|"-"|"10-09-2012"
"Arvind Remedies"|"Final"|"7.00"|"31-05-2012"|"-"|"07-09-2012"
"Blue Chip Tex"|"Final"|"7.50"|"28-05-2012"|"-"|"07-09-2012"
"Bharat Elec"|"Final"|"108.00"|"21-06-2012"|"-"|"07-09-2012"
"Dynemic Product"|"Final"|"13.00"|"25-06-2012"|"-"|"07-09-2012"
"Guj Alkali"|"Final"|"30.00"|"24-05-2012"|"-"|"07-09-2012"
"Guj Ind Power"|"Final"|"25.00"|"30-05-2012"|"-"|"07-09-2012"
"HEG"|"Final"|"50.00"|"10-05-2012"|"-"|"07-09-2012"
"HSIL"|"Final"|"150.00"|"29-05-2012"|"-"|"07-09-2012"
"Jagdamba Polyme"|"Final"|"10.00"|"31-07-2012"|"-"|"07-09-2012"
"Nila Infra"|"Final"|"10.00"|"07-08-2012"|"-"|"07-09-2012"
"Rasi Electrodes"|"Final"|"5.00"|"31-05-2012"|"-"|"07-09-2012"
"Relaxo Footwear"|"Final"|"30.00"|"14-05-2012"|"-"|"07-09-2012"
"R.J. Shah"|"Final"|"15.00"|"03-08-2012"|"-"|"07-09-2012"
"South (I) Paper"|"Final"|"22.00"|"25-05-2012"|"-"|"07-09-2012"
"Swastik SafeDep"|"Final"|"10.00"|"08-05-2012"|"-"|"07-09-2012"
"Thakkars Dev"|"Final"|"13.00"|"31-05-2012"|"-"|"07-09-2012"
"Valecha Engg"|"Final"|"10.00"|"30-05-2012"|"-"|"07-09-2012"
"Skyline Millars"|"Final"|"20.00"|"08-08-2012"|"-"|"06-09-2012"
"APM Industries"|"Final"|"30.00"|"29-05-2012"|"-"|"06-09-2012"
"BEML"|"Final"|"50.00"|"31-05-2012"|"-"|"06-09-2012"
"BHEL"|"Final"|"184.00"|"23-05-2012"|"-"|"06-09-2012"
"Coal India"|"Final"|"5.00"|"18-05-2012"|"-"|"06-09-2012"
"Dharani Finance"|"Final"|"7.00"|"23-05-2012"|"-"|"06-09-2012"
"Dolphin Offshor"|"Final"|"15.00"|"14-05-2012"|"-"|"06-09-2012"
"Dharani Sugars"|"Final"|"10.00"|"23-05-2012"|"-"|"06-09-2012"
"Emco"|"Final"|"10.00"|"15-05-2012"|"-"|"06-09-2012"
"Capital First"|"Final"|"15.00"|"29-05-2012"|"-"|"06-09-2012"
"Guj Heavy Chem"|"Final"|"20.00"|"30-05-2012"|"-"|"06-09-2012"
"Genesys Int"|"Final"|"25.00"|"30-05-2012"|"-"|"06-09-2012"
"HB Estate Dev"|"Final"|"10.00"|"25-05-2012"|"-"|"06-09-2012"
"Hanung Toys"|"Final"|"20.00"|"21-08-2012"|"-"|"06-09-2012"
"Arshiya"|"Final"|"70.00"|"09-07-2012"|"-"|"06-09-2012"
"Indraprastha"|"Final"|"16.00"|"24-05-2012"|"-"|"06-09-2012"
"Jindal Drilling"|"Final"|"10.00"|"09-08-2012"|"-"|"06-09-2012"
"Jain Irrigation"|"Final"|"50.00"|"14-08-2012"|"-"|"06-09-2012"
"JISL"|"Final"|"50.00"|"14-08-2012"|"-"|"06-09-2012"
