"0"|"1"|"2"|"3"|"4"|"5"
"Indiabulls"|"Interim"|"300.00"|"21-10-2011"|"04-11-2011"|"03-11-2011"
"Ipca Labs"|"Interim"|"50.00"|"17-10-2011"|"07-11-2011"|"03-11-2011"
"Ingersoll Rand"|"Interim"|"30.00"|"21-10-2011"|"04-11-2011"|"03-11-2011"
"Kkalpana Ind"|"Final"|"22.00"|"29-09-2011"|"-"|"03-11-2011"
"Kewal Kiran"|"Interim"|"70.00"|"20-10-2011"|"04-11-2011"|"03-11-2011"
"Mayur Uniquoter"|"Interim"|"20.00"|"11-10-2011"|"04-11-2011"|"03-11-2011"
"Oriental Carbon"|"Interim"|"20.00"|"21-10-2011"|"04-11-2011"|"03-11-2011"
"Exide Ind"|"Interim"|"90.00"|"20-10-2011"|"03-11-2011"|"02-11-2011"
"MRF"|"Interim"|"30.00"|"20-10-2011"|"03-11-2011"|"02-11-2011"
"Navin Fluorine"|"Interim"|"85.00"|"19-10-2011"|"03-11-2011"|"02-11-2011"
"Godrej Consumer"|"Interim"|"100.00"|"04-10-2011"|"02-11-2011"|"01-11-2011"
"Rallis India"|"Interim"|"100.00"|"19-10-2011"|"02-11-2011"|"01-11-2011"
"Mindtree"|"Interim"|"25.00"|"17-10-2011"|"01-11-2011"|"31-10-2011"
"Sterlite Ind"|"Interim"|"100.00"|"17-10-2011"|"01-11-2011"|"31-10-2011"
"CRISIL"|"Interim"|"275.00"|"07-10-2011"|"31-10-2011"|"28-10-2011"
"Accelya Kale"|"Final"|"20.00"|"30-07-2011"|"-"|"28-10-2011"
"Asian Paints"|"Interim"|"95.00"|"03-10-2011"|"28-10-2011"|"25-10-2011"
"Chartered Logis"|"Interim"|"10.00"|"17-10-2011"|"28-10-2011"|"25-10-2011"
"Hind Zinc"|"Interim"|"75.00"|"17-10-2011"|"28-10-2011"|"25-10-2011"
"Jaihind Project"|"Final"|"10.00"|"01-06-2011"|"28-10-2011"|"25-10-2011"
"TCS"|"Interim"|"300.00"|"17-10-2011"|"29-10-2011"|"25-10-2011"
"CG Power"|"Interim"|"40.00"|"10-10-2011"|"25-10-2011"|"24-10-2011"
"Nelcast"|"Interim"|"50.00"|"03-10-2011"|"25-10-2011"|"24-10-2011"
"Globus Spirits"|"Final"|"10.00"|"04-10-2011"|"-"|"21-10-2011"
"HCL Tech"|"Final"|"100.00"|"27-07-2011"|"-"|"21-10-2011"
"HCL Tech"|"Interim"|"200.00"|"28-07-2011"|"-"|"21-10-2011"
"Gateway Distri"|"Interim"|"30.00"|"05-10-2011"|"22-10-2011"|"20-10-2011"
"Gillette India"|"Final"|"150.00"|"26-08-2011"|"-"|"20-10-2011"
"Infosys"|"Interim"|"300.00"|"22-09-2011"|"21-10-2011"|"20-10-2011"
"Future Ent"|"Final"|"45.00"|"25-08-2011"|"-"|"19-10-2011"
"FEL"|"Final"|"45.00"|"25-08-2011"|"-"|"19-10-2011"
"Indag Rubber"|"Interim"|"15.00"|"10-10-2011"|"19-10-2011"|"18-10-2011"
"Noida Toll"|"Interim"|"5.00"|"04-10-2011"|"18-10-2011"|"17-10-2011"
"Mobile Tele"|"Final"|"6.00"|"03-09-2011"|"-"|"14-10-2011"
"Arunjyoti Enter"|"Final"|"10.00"|"30-09-2011"|"15-10-2011"|"13-10-2011"
"Taaza Inter"|"Final"|"10.00"|"30-09-2011"|"15-10-2011"|"13-10-2011"
"Ortin Labs"|"Final"|"5.00"|"29-09-2011"|"15-10-2011"|"13-10-2011"
"Frontier Cap"|"Final"|"10.00"|"06-09-2011"|"10-10-2011"|"07-10-2011"
"Patel Eng"|"Final"|"100.00"|"10-09-2011"|"-"|"07-10-2011"
"Shree Renuka"|"Interim"|"100.00"|"27-09-2011"|"07-10-2011"|"05-10-2011"
"PVR"|"Special"|"40.00"|"22-09-2011"|"05-10-2011"|"04-10-2011"
"Ruchinfra"|"Final"|"8.00"|"29-08-2011"|"-"|"28-09-2011"
"Tata Comm"|"Final"|"20.00"|"30-05-2011"|"-"|"28-09-2011"
"Munoth Capital"|"Final"|"6.00"|"31-05-2011"|"-"|"27-09-2011"
"Prithvi Exc"|"Final"|"5.00"|"22-09-2011"|"-"|"27-09-2011"
"Surya Pharma"|"Final"|"15.00"|"16-08-2011"|"-"|"27-09-2011"
"Basant Agro Tec"|"Final"|"7.00"|"02-06-2011"|"-"|"26-09-2011"
"Hind Dorr-Olive"|"Final"|"40.00"|"31-05-2011"|"-"|"26-09-2011"
"Karma Energy"|"Final"|"5.00"|"11-08-2011"|"-"|"26-09-2011"
"Kalindee Rail"|"Final"|"10.00"|"03-09-2011"|"-"|"26-09-2011"
"Nath Industries"|"Final"|"2.00"|"31-05-2011"|"-"|"26-09-2011"
"Sacheta Metals"|"Final"|"2.50"|"03-09-2011"|"-"|"26-09-2011"
"Jindal Saw"|"Final"|"50.00"|"12-08-2011"|"-"|"26-09-2011"
"SPML Infra"|"Final"|"25.00"|"31-05-2011"|"-"|"26-09-2011"
"Cura Tech"|"Final"|"2.00"|"13-08-2011"|"-"|"26-09-2011"
"SVOGL Oil Gas"|"Final"|"20.00"|"02-09-2011"|"-"|"26-09-2011"
"Tanla Solutions"|"Final"|"10.00"|"05-09-2011"|"-"|"26-09-2011"
"Vipul Organics"|"Final"|"8.00"|"31-05-2011"|"-"|"26-09-2011"
"Vardhman Ind"|"Final"|"10.00"|"03-09-2011"|"-"|"26-09-2011"
"Vivimed Labs"|"Final"|"20.00"|"30-05-2011"|"-"|"26-09-2011"
"Weizmann"|"Final"|"5.00"|"24-08-2011"|"-"|"26-09-2011"
"EBIXCASH WORLD"|"Final"|"20.00"|"10-08-2011"|"-"|"26-09-2011"
"Garnet Intl"|"Final"|"10.00"|"10-09-2011"|"-"|"26-09-2011"
"Archies"|"Final"|"20.00"|"25-05-2011"|"-"|"23-09-2011"
"Commex Tech"|"Final"|"5.00"|"02-09-2011"|"-"|"23-09-2011"
"Geodesic"|"Final"|"70.00"|"29-08-2011"|"-"|"23-09-2011"
"Camson Bio Tech"|"Final"|"10.00"|"29-08-2011"|"-"|"23-09-2011"
"Gowra Leasing"|"Final"|"14.00"|"02-06-2011"|"-"|"23-09-2011"
"IKF Finance"|"Final"|"10.00"|"01-08-2011"|"-"|"23-09-2011"
"JagsonpalPharma"|"Final"|"10.00"|"17-08-2011"|"-"|"23-09-2011"
"Kanpur Plast"|"Final"|"10.00"|"30-07-2011"|"-"|"23-09-2011"
"Prakash Ind"|"Final"|"10.00"|"31-05-2011"|"-"|"23-09-2011"
"Vama Ind"|"Final"|"2.00"|"25-08-2011"|"-"|"23-09-2011"
"IndiaNivesh"|"Final"|"10.00"|"13-09-2011"|"-"|"23-09-2011"
"Tyche Ind"|"Final"|"5.00"|"12-09-2011"|"-"|"23-09-2011"
"UCAL Fuel"|"Final"|"40.00"|"30-05-2011"|"-"|"23-09-2011"
"Valson Ind"|"Final"|"10.00"|"27-08-2011"|"-"|"23-09-2011"
"Aries Agro"|"Final"|"10.00"|"11-08-2011"|"-"|"22-09-2011"
"Asian Granito"|"Final"|"10.00"|"16-08-2011"|"-"|"22-09-2011"
"Trident"|"Final"|"12.00"|"17-05-2011"|"-"|"22-09-2011"
"A2Z Infra Eng"|"Final"|"20.00"|"31-05-2011"|"-"|"22-09-2011"
"TGB Banquets"|"Final"|"10.00"|"13-08-2011"|"-"|"22-09-2011"
"Agarwal Ind"|"Final"|"10.00"|"09-09-2011"|"-"|"22-09-2011"
"Bilpower"|"Final"|"10.00"|"13-08-2011"|"-"|"22-09-2011"
"Bharat Rasayan"|"Final"|"12.00"|"26-08-2011"|"-"|"22-09-2011"
"BS Limited"|"Final"|"10.00"|"02-06-2011"|"-"|"22-09-2011"
"Country Club"|"Final"|"5.00"|"02-09-2011"|"-"|"22-09-2011"
"Panoramic Uni"|"Final"|"10.00"|"26-08-2011"|"-"|"22-09-2011"
"Choice Internat"|"Final"|"10.00"|"31-05-2011"|"-"|"22-09-2011"
"Delton Cables"|"Final"|"10.00"|"09-08-2011"|"-"|"22-09-2011"
"Bodal Chemicals"|"Final"|"27.00"|"02-06-2011"|"-"|"22-09-2011"
"Camex"|"Final"|"5.00"|"08-09-2011"|"-"|"22-09-2011"
"Fluidomat"|"Final"|"10.00"|"31-05-2011"|"-"|"22-09-2011"
"FIEM Ind"|"Final"|"25.00"|"19-08-2011"|"-"|"22-09-2011"
"Frontier Spring"|"Final"|"10.00"|"11-08-2011"|"-"|"22-09-2011"
"Golkunda Diamon"|"Final"|"5.00"|"31-05-2011"|"-"|"22-09-2011"
"GEI Industrial"|"Final"|"10.00"|"22-08-2011"|"-"|"22-09-2011"
"Shervani Indust"|"Final"|"10.00"|"31-05-2011"|"-"|"22-09-2011"
"Good Luck"|"Final"|"15.00"|"31-05-2011"|"-"|"22-09-2011"
"Metkore Alloys"|"Final"|"5.00"|"12-08-2011"|"-"|"22-09-2011"
"Ganesha Ecosph"|"Final"|"12.00"|"30-05-2011"|"-"|"22-09-2011"
"GS Auto"|"Final"|"11.00"|"25-04-2011"|"-"|"22-09-2011"
"Olectra Greente"|"Final"|"5.00"|"30-08-2011"|"-"|"22-09-2011"
"Grauer and Weil"|"Final"|"8.00"|"02-09-2011"|"-"|"22-09-2011"
"Heritage Foods"|"Final"|"12.00"|"19-05-2011"|"-"|"22-09-2011"
"Kingfa Science"|"Final"|"6.00"|"21-07-2011"|"-"|"22-09-2011"
"Balasore Alloys"|"Final"|"10.00"|"27-05-2011"|"-"|"22-09-2011"
"Sunteck Realty"|"Final"|"9.00"|"15-08-2011"|"-"|"22-09-2011"
"Inani Marbles"|"Final"|"10.00"|"01-06-2011"|"-"|"22-09-2011"
"Panasonic App"|"Final"|"10.00"|"29-07-2011"|"-"|"22-09-2011"
"Indiabulls Real"|"Final"|"15.00"|"30-04-2011"|"-"|"22-09-2011"
"ITL Industries"|"Final"|"10.00"|"18-08-2011"|"-"|"22-09-2011"
"Jayant Agro-Org"|"Final"|"35.00"|"27-07-2011"|"-"|"22-09-2011"
"Aadi Industries"|"Final"|"5.00"|"31-05-2011"|"-"|"22-09-2011"
"JVL Agro Ind"|"Final"|"20.00"|"05-09-2011"|"-"|"22-09-2011"
"Jindal Worldwid"|"Final"|"5.00"|"25-08-2011"|"-"|"22-09-2011"
"Kakatiya Cement"|"Final"|"27.00"|"24-08-2011"|"-"|"22-09-2011"
"Keynote Finance"|"Final"|"15.00"|"07-09-2011"|"-"|"22-09-2011"
"Kiri Industries"|"Final"|"15.00"|"12-08-2011"|"-"|"22-09-2011"
"Kisan Mouldings"|"Final"|"10.00"|"17-06-2011"|"-"|"22-09-2011"
"Kaveri Seed"|"Final"|"25.00"|"31-05-2011"|"-"|"22-09-2011"
"LEEL"|"Final"|"15.00"|"11-08-2011"|"-"|"22-09-2011"
"Brightcom Group"|"Final"|"10.00"|"23-08-2011"|"-"|"22-09-2011"
"Lokesh Machines"|"Final"|"10.00"|"12-08-2011"|"-"|"22-09-2011"
"Lincoln Pharma"|"Final"|"6.00"|"01-06-2011"|"-"|"22-09-2011"
"Twilight Litaka"|"Final"|"30.00"|"29-08-2011"|"-"|"22-09-2011"
"Marg"|"Final"|"20.00"|"30-08-2011"|"-"|"22-09-2011"
"Mazda"|"Final"|"35.00"|"30-07-2011"|"-"|"22-09-2011"
"Medi-Caps"|"Final"|"15.00"|"02-09-2011"|"-"|"22-09-2011"
"Manjeera Const"|"Final"|"15.00"|"24-05-2011"|"-"|"22-09-2011"
"Mohit Ind"|"Final"|"15.00"|"17-08-2011"|"-"|"22-09-2011"
"Motor and Gen F"|"Final"|"15.00"|"25-08-2011"|"-"|"22-09-2011"
"JSW Ispat Speci"|"Final"|"50.00"|"22-08-2011"|"-"|"22-09-2011"
"Brahmaputra"|"Final"|"5.00"|"16-05-2011"|"-"|"22-09-2011"
"Mayur Leather"|"Final"|"2.50"|"12-09-2011"|"-"|"22-09-2011"
"Vaishnavi Gold"|"Final"|"5.00"|"02-09-2011"|"-"|"22-09-2011"
"Madhucon Proj"|"Final"|"25.00"|"31-08-2011"|"-"|"22-09-2011"
"Mahalaxmi Rub"|"Final"|"5.00"|"19-05-2011"|"-"|"22-09-2011"
"Master Trust"|"Final"|"10.00"|"05-09-2011"|"-"|"22-09-2011"
"Niraj Cement"|"Final"|"5.00"|"13-08-2011"|"-"|"22-09-2011"
"NEL HOLDINGS SO"|"Final"|"2.50"|"31-05-2011"|"-"|"22-09-2011"
"Neo Corp"|"Final"|"5.00"|"07-09-2011"|"-"|"22-09-2011"
"Omax Autos"|"Final"|"20.00"|"31-05-2011"|"-"|"22-09-2011"
"Odyssey Corp"|"Final"|"5.00"|"16-06-2011"|"-"|"22-09-2011"
"PBA Infra"|"Final"|"10.00"|"17-08-2011"|"-"|"22-09-2011"
"Alicon Castallo"|"Final"|"20.00"|"13-05-2011"|"-"|"22-09-2011"
"Polyplex Corp"|"Final"|"70.00"|"31-05-2011"|"-"|"22-09-2011"
"PG Foils"|"Final"|"10.00"|"25-08-2011"|"-"|"22-09-2011"
"Pondy Oxides"|"Final"|"14.00"|"28-07-2011"|"-"|"22-09-2011"
"Plethico Pharma"|"Final"|"25.00"|"31-03-2011"|"-"|"22-09-2011"
"aurionPro Sol"|"Final"|"22.00"|"02-09-2011"|"-"|"22-09-2011"
"Rico Auto"|"Final"|"20.00"|"23-05-2011"|"-"|"22-09-2011"
"Rei Agro"|"Final"|"20.00"|"21-05-2011"|"-"|"22-09-2011"
"REI Six Ten"|"Final"|"10.00"|"31-05-2011"|"-"|"22-09-2011"
"Ruttonsha Intl"|"Final"|"7.50"|"31-05-2011"|"-"|"22-09-2011"
"Ranklin Solutio"|"Final"|"5.00"|"03-09-2011"|"-"|"22-09-2011"
"Ruchi Soya"|"Final"|"25.00"|"11-08-2011"|"-"|"22-09-2011"
"RTS Power Corp"|"Final"|"5.00"|"30-08-2011"|"-"|"22-09-2011"
"Rathi Steel"|"Final"|"3.00"|"23-08-2011"|"-"|"22-09-2011"
"Shivalik Bimeta"|"Final"|"10.00"|"19-08-2011"|"-"|"22-09-2011"
"Shiva Global"|"Final"|"10.00"|"02-06-2011"|"-"|"22-09-2011"
"Syncom Formula"|"Final"|"5.00"|"11-08-2011"|"-"|"22-09-2011"
"Sunil HitechEng"|"Final"|"12.00"|"30-08-2011"|"-"|"22-09-2011"
"Sundaram Multi"|"Final"|"20.00"|"31-05-2011"|"-"|"22-09-2011"
"Simplex Project"|"Final"|"10.00"|"31-05-2011"|"-"|"22-09-2011"
"GP Petroleums"|"Final"|"1.00"|"16-08-2011"|"-"|"22-09-2011"
"SMS Pharma"|"Final"|"15.00"|"05-08-2011"|"-"|"22-09-2011"
"Shakti Pumps"|"Final"|"10.00"|"30-08-2011"|"-"|"22-09-2011"
"Ajmera Realty"|"Final"|"14.00"|"13-06-2011"|"-"|"22-09-2011"
"SRS Real Infra"|"Final"|"10.00"|"02-09-2011"|"-"|"22-09-2011"
"Prime Property"|"Final"|"10.00"|"30-07-2011"|"-"|"22-09-2011"
"Sarup Ind"|"Final"|"15.00"|"25-05-2011"|"-"|"22-09-2011"
"STC India"|"Final"|"30.00"|"27-06-2011"|"-"|"22-09-2011"
"Titan Biotech"|"Final"|"7.50"|"05-09-2011"|"-"|"22-09-2011"
"Trimurthi"|"Final"|"3.00"|"22-08-2011"|"-"|"22-09-2011"
"Alchemist"|"Final"|"20.00"|"02-09-2011"|"-"|"22-09-2011"
"Technocraft Ind"|"Final"|"10.00"|"03-08-2011"|"-"|"22-09-2011"
"Trinethra Infra"|"Final"|"5.00"|"19-09-2011"|"-"|"22-09-2011"
"Tirupati Sarjan"|"Final"|"10.00"|"29-08-2011"|"-"|"22-09-2011"
"UB Holdings"|"Final"|"10.00"|"26-08-2011"|"-"|"22-09-2011"
"Vamshi Rubber"|"Final"|"10.00"|"02-06-2011"|"-"|"22-09-2011"
"Venus Remedies"|"Final"|"30.00"|"26-07-2011"|"-"|"22-09-2011"
"Zenith Fibres"|"Final"|"15.00"|"01-08-2011"|"-"|"22-09-2011"
"Zylog Systems"|"Final"|"80.00"|"27-05-2011"|"-"|"22-09-2011"
"Atlas Cycles"|"Final"|"45.00"|"29-08-2011"|"-"|"21-09-2011"
"Vipul"|"Final"|"15.00"|"09-08-2011"|"-"|"21-09-2011"
"Shiva Texyarn"|"Final"|"15.00"|"19-05-2011"|"-"|"21-09-2011"
"Inspirisys Solu"|"Final"|"20.00"|"27-07-2011"|"-"|"21-09-2011"
"Advanced Micron"|"Final"|"15.00"|"17-05-2011"|"-"|"21-09-2011"
"Anuh Pharma"|"Final"|"100.00"|"05-08-2011"|"-"|"21-09-2011"
"Amar Remedies"|"Final"|"10.00"|"27-08-2011"|"-"|"21-09-2011"
"Asian Star"|"Final"|"20.00"|"01-06-2011"|"-"|"21-09-2011"
"Artefact"|"Final"|"7.50"|"31-05-2011"|"-"|"21-09-2011"
"Amarjothi Spin"|"Final"|"20.00"|"18-08-2011"|"-"|"21-09-2011"
"Bannari A Spg"|"Final"|"20.00"|"23-05-2011"|"-"|"21-09-2011"
"Bhansali Eng"|"Final"|"10.00"|"27-05-2011"|"-"|"21-09-2011"
"Bartronics"|"Final"|"10.00"|"26-08-2011"|"-"|"21-09-2011"
"BLB"|"Final"|"10.00"|"26-08-2011"|"-"|"21-09-2011"
"Binayaka Tex"|"Final"|"20.00"|"16-05-2011"|"-"|"21-09-2011"
"Competent Auto"|"Final"|"10.00"|"30-08-2011"|"-"|"21-09-2011"
"Chaman Lal Seti"|"Final"|"15.00"|"24-08-2011"|"-"|"21-09-2011"
"Chandra Prabhu"|"Final"|"10.00"|"02-09-2011"|"-"|"21-09-2011"
"Emmbi Ind"|"Final"|"2.00"|"31-05-2011"|"-"|"21-09-2011"
"ESS DEE"|"Final"|"20.00"|"30-05-2011"|"-"|"21-09-2011"
"EPIC Energy"|"Final"|"7.50"|"31-05-2011"|"-"|"21-09-2011"
"First Winner"|"Final"|"5.00"|"02-09-2011"|"-"|"21-09-2011"
"Goenka Diamond"|"Final"|"10.00"|"24-05-2011"|"-"|"21-09-2011"
"SJ Corporation"|"Final"|"5.00"|"28-06-2011"|"-"|"21-09-2011"
"Hisar Metal"|"Final"|"10.00"|"22-08-2011"|"-"|"21-09-2011"
"Integ Fin Serv"|"Final"|"9.00"|"31-05-2011"|"-"|"21-09-2011"
"Innoventive Ind"|"Final"|"20.00"|"18-07-2011"|"-"|"21-09-2011"
"Ind-Swift"|"Final"|"20.00"|"02-09-2011"|"-"|"21-09-2011"
"ISMT"|"Final"|"25.00"|"30-06-2011"|"-"|"21-09-2011"
"Jay Ushin"|"Final"|"30.00"|"05-09-2011"|"-"|"21-09-2011"
"Lahoti Over"|"Final"|"20.00"|"12-08-2011"|"-"|"21-09-2011"
"Marsons"|"Final"|"5.00"|"08-09-2011"|"-"|"21-09-2011"
"Mukesh Babu Fin"|"Final"|"10.00"|"13-08-2011"|"-"|"21-09-2011"
"United Spirits"|"Final"|"25.00"|"03-08-2011"|"-"|"21-09-2011"
"Mangalore Chem"|"Final"|"12.00"|"02-08-2011"|"-"|"21-09-2011"
"Maha ShreeUmaid"|"Final"|"50.00"|"27-05-2011"|"-"|"21-09-2011"
"Nile"|"Final"|"20.00"|"23-04-2011"|"-"|"21-09-2011"
"NCL Industries"|"Final"|"15.00"|"31-05-2011"|"-"|"21-09-2011"
"Nectar Life"|"Final"|"10.00"|"12-08-2011"|"-"|"21-09-2011"
"Opto Circuits"|"Final"|"45.00"|"17-05-2011"|"-"|"21-09-2011"
"Patels Airtemp"|"Final"|"20.00"|"30-05-2011"|"-"|"21-09-2011"
"Piccadilly Agro"|"Final"|"20.00"|"31-05-2011"|"-"|"21-09-2011"
